text,label
"Владелец комбината ""РОК–1"" Александр Старобинский, признанный банкротом, не получил одобрения кредиторов на заключение мирового соглашения с супругой.",finances
"Торговая сеть ""Лемана ПРО"" (бывшее Leroy Merlin) взыскала с Выборгской таможни 638,6 млн рублей.",finances
"В Северной столице продолжает стремительно расти количество личных фондов, которые позволяют эффективно решить вопросы с передачей бизнес-активов по наследству. За первую половину 2025 года их число увеличилось вдвое и уже исчисляется десятками — при том, что минимальный порог при их создании составляет 100 млн рублей. Впрочем, кратно вырос интерес к наследственному планированию и со стороны тех, чьё состояние варьируется в диапазоне от 10 до 100 млн рублей.",finances
Повышение госпошлин не привело к существенному снижению количества обращений бизнеса и граждан в суды Петербурга.,finances
В Петербурге зафиксирован резкий всплеск рассмотренных судами уголовных дел о взяточничестве.,finances
"Малый и средний бизнес (МСБ) адаптируется к новым условиям работы. Несмотря на негативный информационный фон, деловая активность показывает рост. Об этом говорили предприниматели на круглом столе ""Делового Петербурга"".",finances
"Росимущество взыскало 150 млн рублей с ООО ""Инвест–сервис–плюс"", совладельцем которого является бывший бизнес–омбудсмен Петербурга Александр Абросимов.",finances
"""Орион интернейшнл евро"", производитель Choco Pie, выиграл спор против Выборгской таможни на 100 млн рублей.",finances
"В Петербурге за полгода взыскали 113,2 млн рублей задолженности по зарплате, что в 2 раза больше результатов того же периода 2024–го.",finances
"В Петербурге за январь-июль 2025 года с работодателей взыскали в пользу сотрудников 113,2 млн рублей задолженности по зарплате, а также иным выплатам и компенсациям за задержку, cообщила ""ДП"" глава объединённой пресс-службы судов города Дарья Лебедева.",finances
Wärtsilä Finland Oy оспорила решение о взыскании с неё 650 тыс. евро в суде Петербурга.,finances
"Второй раз за всю историю ЦБ РФ решился на принудительный отзыв лицензии у санируемой кредитной организации. Выплаты вкладчикам превысят 56,5 млрд рублей.",finances
"В Петербурге приостановлены торги по продаже загородного дома экс-главы Балтинвестбанка Юрия Рыдника, признанного банкротом.",finances
"ББР банк банкротит Михаила Лихолетова, свидетеля по делу о даче взяток экс–депутату петербургского ЗакСа Роману Ковалю. С бизнесмена и его компании взыскивают свыше 500 млн рублей.",finances
Рынок российских акций резко скорректировался после всплеска оптимизма в связи со встречей президентов РФ и США на Аляске. Стоит ли покупать подешевевшие бумаги в расчёте на урегулирование конфликта на Украине?,finances
"Правосознание малого и среднего бизнеса растёт, но пока это не спасает коммерсантов от проблем, связанных с оборотом различной интеллектуальной собственности",finances
"С ДНП ""Ручьи"", на землях которого построен коттеджный посёлок Repino Gold (Выборгский район Ленобласти), взыскивают 351 млн рублей.",finances
"Арбитражный суд Петербурга и Ленобласти признал обоснованным односторонний отказ ГУП ""Пассажиравтотранс"" от госконтракта с петербургским ООО ""Штандарт"" (100% долей у Дарьи Шварц) на реконструкцию административно–бытового корпуса автопарка № 1 на Днепропетровской улице.",finances
"Арбитражный суд Петербурга и Ленобласти удовлетворил иск петербургского ООО ""Инженерный центр “Энергия”"" (ИЦ) к АО "" Великолукский мясокомбинат "", взыскав с ответчика 147,6 млн рублей долга.",finances
"Бывший топ–менеджер банка ""Санкт–Петербург"" Владимир Реутов утратил косвенный контроль над 7%–ным пакетом акций кредитной организации, выйдя из смежных организаций.",finances
"В Испанию направлено решение петербургского арбитража о взыскании почти 1,2 млн евро с пятого по величине банка страны и местного девелопера.",finances
"С начала года в Петербурге объём проблемных розничных кредитов вырос почти на четверть, превысив 57,7 млрд рублей.",finances
"Росимущество взыскало с киностудии ""Ленфильм"" 2,6 млн рублей дивидендов, решение размещено в информационной базе ""Электронное правосудие"".",finances
"Санкции за неприменение контрольно–кассовой техники (ККТ) в России предлагается увеличить в 5 раз. С такой инициативой выступило министерство финансов РФ. О масштабах нарушения, по мнению чиновников, свидетельствует снижение выручки малого бизнеса.",finances
"Российские частные инвесторы ищут возможности выхода на внешние биржевые рынки. Мотивы понятны: за 2024 год американский Dow Jones вырос на 13,2%, Nasdaq — на 29,7%, S&P 500 — на 23,9%. Тогда как индекс Мосбиржи снизился на 6,97%.",finances
"В конце июля закончилось общественное обсуждение законопроекта о введении адвокатской монополии, разработанного министерством юстиции РФ по поручению правительства. Цель правовых новелл — обеспечение конституционных прав граждан на защиту и повышение качества юридических услуг бизнесу и гражданам.",finances
"Более 2,4 тыс. га земли в Тверской области вернулись в собственность банкротящейся строительной компании ""Респект"".",finances
"В Петербурге снизилась динамика закрытия действующих юридических лиц. Судя по всему, ФНС приближается к финалу по зачистке рынка от недобросовестных компаний.",finances
Московский метрополитен взыскал с петербургского предпринимателя почти 500 тыс. рублей компенсации за незаконное использование товарных знаков.,finances
"Петербургский испытательный центр ""Стройэксперт"" взыскал почти 10 млн рублей с заказчика за разработку BIM–модели для строительства Судебного квартала.",finances
"Стройка Судебного квартала на Тучковом буяне продолжается, несмотря на срыв поставок облицовочного камня. Поставщика могут признать банкротом.",finances
"Квартира на Крестовском острове в элитном ЖК ""Привилегия"", принадлежащая Алексею Говорунову, сыну бывшего вице-губернатора Петербурга Александра Говорунова, выставлена на банкротные торги за 210 млн рублей. Такие данные размещены на Федресурсе.",finances
"По итогам июня ипотечный рынок в Петербурге показал робкую надежду на восстановление. Падение, начавшееся с начала года, резко замедлилось. По всей видимости, заёмщики поверили в предстоящее снижение ставок.",finances
"Включение товарного знака в адресную строку страницы сайта само по себе не является нарушением, К такому выводу пришёл Верховный суд. Решение поможет защитить интересы владельцев многих интернет–ресурсов, в первую очередь — масс–медиа.",finances
За последние 10 лет число судебных претензий бизнеса к комитету имущественных отношений петербурга возросло почти в 4 раза.,finances
Покупателей автомобилей и другой дорогостоящей техники предлагается лишить права на взыскание штрафов и ограничить размер неустойки. Такой законопроект внесён в Госдуму.,finances
Социальный фонд РФ пытается взыскать с компаний и предпринимателей копеечные штрафы за допущенные много лет назад нарушения. Такая политика лишает бизнес шансов защититься от порой необоснованных обвинений и существенно увеличивает общие затраты.,finances
"Госдума приняла законопроект о внесудебном взыскании долгов по налогам в первом чтении, инициативу одобрила правительственная комиссия.",finances
"Апелляционная инстанция вернула иностранным акционерам Петербургского нефтяного терминала 2,8 тыс. акций. Однако судебная баталия за них, вероятно, продолжится в Арбитражном суде Северо–Западного округа.",finances
"Чиновники комитета по госзаказу не хотят быть оштрафованными за то, как была проведена закупка инкубаторов для новорождённых за 1,1 млрд рублей.",finances
"Банк России предупредил, что начинает подготовку к отмене автоматического продления срока действия банковских карт. Если решение вступит в силу, просроченные карты превратятся в бесполезный кусок пластика.",finances
"Рынок слияний и поглощений сильно изменился за последний год. Его активность снизилась как из–за завершения выхода из России иностранных собственников бизнеса, так и из–за повышения ключевой ставки.",finances
"Прокуратура через суды вслед за налоговиками добивается пересмотра сделок, связанных с неуплатой налогов бизнесом.",finances
Покупка товаров в рассрочку с апреля 2026 года будет ограничена суммой 50 тыс. рублей. Регулятор и операторы рынка нашли компромисс.,finances
"Всё чаще покупатели слышат просьбу оплатить товар или услугу наличными. Или перевести деньги на личную карту продавца. Формируется ли у малого бизнеса тренд на отказ от безналичных расчётов и чем рискует покупатель — разбирался ""ДП"".",finances
"О ситуации на рынке жилья, возможных сценариях его развития, плотной застройке на окраинах Петербурга и сложностях работы в центре города ""ДП"" поговорил с президентом Группы RBI Эдуардом Тиктинским.",finances
"Интерес бизнеса к банкротным торгам сохраняется, но принять участие в них непросто.",finances
Обменные пункты вводят комиссии за операции с наличной валютой разных годов выпуска. Для них это единственный способ снизить ажиотаж в преддверии туристического сезона. А заодно и повод заработать.,finances
Бюджеты Петербурга и Ленобласти стали активнее размещать временно свободные средства на депозитах в коммерческих банках. Они спешат перед циклом снижения ставок.,finances
"Более 611 тысяч граждан зафиксировали свои завещательные распоряжения в минувшем 2024-м году. Публикуя статистику, в Федеральной нотариальной палате отметили: рост, по сравнению с 2023-м годом десятипроцентный. И дальше будет только больше.",finances
"Сумма исковых требований к страховщикам по возмещению убытков по ОСАГО за год выросла в 11 раз. Средний размер иска превысил 4,6 млн рублей.",finances
"Гендиректор АО ""Киностудия “Ленфильм”"" Надежда Андрющенко на недавней встрече представителей киноиндустрии с председателем СКР Александром Бастрыкиным подняла вопрос о правах на золотую коллекцию ""Ленфильма"".",finances
"В начале 2025 года произошёл всплеск активности иностранных компаний по защите своих брендов в России. Они начали массово подавать заявки на регистрацию товарных знаков. Многие интерпретируют это как желание вернуться на российский рынок. Так ли это на самом деле — в материале ""Делового Петербурга"".",finances
"Владелец сети магазинов ""Лемана Про"" пытается вернуть 709 млн рублей, уплаченных ранее на таможне. Это уже второй подобный спор, и в прошлый раз суд встал на сторону компании.",finances
"В 2024 году число корпоративных банкротств в стране выросло по сравнению с 2023-м на 16%, суды признали несостоятельными 8,57 тыс. компаний. Первое и второе места — у Москвы и Московской области, где финансовый крах потерпели 1,96 тыс. и 760 организаций. Тройку антилидеров замыкает Петербург (620 компаний).",finances
"Российские компании выплатят в текущем году 4,5–5 трлн рублей дивидендов, ожидают эксперты. Большая часть этой суммы поступит на счета инвесторов уже летом.",finances
"По данным председателя Верховного суда РФ Ирины Подносовой, иски ФНС к физлицам демонстрируют стабильный рост. Так, в 2023 году по отношению к 2022 году в судах страны зафиксирован четырёхкратный рост, в 2024 году по отношению к 2023 году — рост почти в 3 раза.",finances
"Минюст готовит реформу рынка взыскания долгов, предлагая ввести плату за подачу исполнительного листа в фссп и запретить взыскание в течение года с даты переуступки долга. Новелла затронет не всех кредиторов.",finances
"Больше всего товарных знаков в Петербурге регистрируют производители пива, табака и лекарственных препаратов.",finances
Снижение курсов доллара США и китайского юаня к рублю в I квартале 2025 года радикально поменяло список лидеров и аутсайдеров по доходности ПИФов.,finances
"Банк России вновь вынужден оправдываться и тратить ресурсы на разъяснительную работу с гражданами. Которые услышали, что с 1 сентября текущего года им якобы запретят снимать наличные в банкоматах на суммы свыше 50 тыс. рублей. Но, как объяснили эксперты ЦБ, ограничение затронет не всех.",finances
"Пятница, 4 апреля, стала 13–м подряд днём снижения индекса Мосбиржи. За этот период индикатор потерял 14,6%. За всю историю, которая началась в сентябре 1997 года, случались гораздо более сильные падения, но таких длительных не было.",finances
"Тонкости налогообложения — наиболее частый запрос бизнеса к юристам. Предприниматели хотят знать, какие проблемы возможны при дроблении бизнеса, когда владельцам и топ–менеджменту грозит субсидиарная ответственность. Снять часть вопросов ""ДП"" удалось в ходе делового завтрака с участием бизнесменов, юристов и налоговиков.",finances
"Акции компаний, зарегистрированных в Петербурге и Ленобласти, не имеют никакой региональной специфики, считают эксперты. Зато у них есть индивидуальные особенности.",finances
Банки ускорили снижение ставок по депозитам. Среднерыночные по краткосрочным вкладам уже опустились ниже уровня ключевой.,finances
"Юникредитбанк в марте закрыл в Петербурге два отделения. Контакты ещё двух убраны с сайта. Вероятно, они также прекратят работу в ближайшее время.",finances
"Потребительские цены на импортные товары не собираются снижаться вслед за долларом. За последние годы они стали меньше привязаны к курсу валют, теперь их сильнее определяют логистика и колебания спроса.",finances
Каких–либо предпосылок для повышения или снижения ключевой ставки в предстоящую пятницу у Банка России нет.,finances
"Требования ЦБ РФ об обязательном ведении реестра компаний, проводящих аудит участников финансовых рынков, привели к росту стоимости их услуг.",finances
В России стартовало долевое страхование жизни. Новый вид совмещает в себе страховую и инвестиционную части за счёт вложений в ПИФы. Купить полис можно будет во II квартале 2025 года.,finances
"Национальный совет финансового рынка (НСФР) от имени своих банков–членов направил в ЦБ РФ очередную идею, как эффективно бороться с мошенничеством. Он предлагает наделить кредитные организации правом замораживать зачисление денег на счета, если у банка–получателя возникли сомнения в их происхождении. По сути речь идёт об условном балансе справедливости: сейчас ответственность есть только у банков–отправителей.",finances
"Петербургский оператор жилищных программ ""Центр доступного жилья"" (ЦДЖ) включён Банком России в реестр микрофинансовых организаций.",finances
"Петербургские банки по итогам прошлого года удвоили прибыль. А если не брать в расчёт крупнейший банк города, то сократили на треть.",finances
ЦБ попросил Кабмин разрешить ограниченному кругу инвесторов скупку и продажу криптовалюты по экспериментальному правовому режиму (ЭПР).,finances
"Мошенники начали использовать недавно заработавший самозапрет на кредиты для обмана граждан, сообщили в Ассоциации развития финграмотности.",finances
"Соглашаясь на кредит, акционеры стивидорной компании раскрыли, во сколько ей обойдётся отказ переводить зарплаты в банк–кредитор.",finances
Вторую неделю граждане России имеют возможность устанавливать себе самозапрет на кредитование. Для банков и микрофинансовых организаций эта мера обернётся дополнительными расходами. А поможет ли она снизить объёмы хищений денежных средств мошенниками — большой вопрос.,finances
"Арбитражный суд Петербурга и Ленобласти по иску МИФНС № 30 по Петербургу отказался привлечь к солидарной ответственности на 947 млн рублей две компании из Северной столицы — ООО ""Специнжстрой"" (СИС) и ООО ""Строймонтажкомплект"" (СМК).",finances
"Иск Генпрокуратуры об изъятии в доход государства активов экс–менеджеров ""Газпрома"" грозит трудностями с управлением и сменой собственников в банке ""Финсервис"".",finances
Банковские клиенты уходят к микрофинансистам. Тренд проявился в 2024 году на фоне роста числа отказов банков в кредитовании.,finances
"В четвёртом квартале 2024 года количество корпоративных банкротств снизилось на 6,4% (в сравнении с аналогичным периодом 2023 года), следует из сообщений арбитражных управляющих в Федресурсе (fedresurs.ru).",finances
Эксперты предрекают рост числа корпоративных конфликтов в Петербурге и Ленобласти в этом году.,finances
"С 1 марта в силу вступили изменения в закон о рекламе. Одна из новаций: теперь призывы взять кредит, стоимость которого может меняться в зависимости от тех или иных условий, нужно будет снабжать предупреждением. А именно: предписывается добавлять фразу ""Изучите все условия кредита (займа)"". Если же речь о потребительском кредите, необходимо добавлять фразу ""Оценивайте свои финансовые возможности и риски"".",finances
"Понятие Private Banking в последние годы серьёзно размылось из‑за появления целой линейки программ премиального обслуживания, а также активного внедрения в банковскую практику высоких технологий. Однако приток капиталов из‑за рубежа вследствие западных санкций и переход клиентов на сложные финансовые решения внутри страны придали сфере частного обслуживания мощный импульс нового качественного развития.",finances
"Обжаловать штраф через личный кабинет налогоплательщика — незаконно, решил Петербургский городской суд. По–другому — тоже незаконно, написано в НК РФ.",finances
Российское авторское общество обновило ставки отчислений с бизнеса за использование фоновой музыки в общественных местах.,finances
Северо–Западное таможенное управление дополнительно начислило участникам ВЭД в 2024 году более 12 млрд рублей.,finances
"Управление ФНС по Ленобласти солидарно взыскало 342 млн рублей с ООО ""СТР ЖД"", подрядчика Российских железных дорог, и совладельца этой компании Сергея Сечина.",finances
"С какими вопросами предприниматели в 2024 году чаще всего приходили к юристам. ""Деловой Петербург"" выделил топ–3 обращений.",finances
"Петербургские ГУПы за минувший год в 3,8 раза нарастили задолженность по банковским кредитам — с 3,8 млрд по итогам 2023 года до 14,5 млрд рублей. И это с учётом того, что количество унитарных предприятий к 1 января 2025 года должно было сократиться до минимума из–за требований федерального законодательства.",finances
Петербуржцы уже столкнулись с резким — почти на 15% — ростом цен на проезд в общественном транспорте. Что ещё нового подготовили городские власти для граждан и бизнеса к началу 2025 года.,finances
Законодатель вводит для заёмщиков банков и МФО процедуру принудительного ожидания. Ждать денег им теперь придётся двое суток.,finances
"Ключевая ставка не повышена. До февраля 2025–го она сохранится на уровне 21%. Но и нынешний её двузначный размер не только затрудняет инвестиции бизнеса, но и повышает риски роста сумм штрафов и пеней.",finances
Для полноценного развития рынка инвестиционных бриллиантов в России не хватает нормативной базы.,finances
Деловым туристам планируется облегчить въезд в РФ. Об этом заявил замминистра экономического развития РФ Дмитрий Вахруков.,finances
"Производитель крепкого алкоголя ""Дж. Дж. Уитли дистиллери"" выиграл спор против Росалкогольтабакконтроля, отказавшего ему в выдаче лицензии.",finances
В России за последние 6 лет объём сбережений в виде наличных денег у населения достиг своего минимального значения. Такое заявление сделал заместитель президента — председателя правления ВТБ Георгий Горшков.,finances
"Сложная геополитическая обстановка заставила стремительно меняться отечественную экономику, что неизбежно повлияло и на правовые запросы бизнеса. Новые отношения, новые рынки, новые логистические схемы потребовали корректировки юридических конструкций для разрешения возникающих задач.",finances
"Всего одна фраза, что для борьбы с инфляцией государству придётся заморозить депозиты, спровоцировала беспокойство вкладчиков и вновь обозначила проблему финансовой грамотности людей.",finances
"В Госдуму поступил законопроект, разрешающий ФНС РФ взыскивать налоговую задолженность с граждан без решения суда.",finances
Объём российского рынка корпоративных облигаций ежемесячно увеличивается. Среди новых бумаг доминируют бонды с плавающим купоном (флоатеры).,finances
"Банкиры прогнозируют падение своей прибыли уже в следующем году. И просят не считать их деньги, так как расходы у них велики.",finances
Гражданам РФ не следует строить предположения о вероятном увеличении ключевой ставки. Таким заявлением поделился министр финансов РФ Антон Силуанов.,finances
"После обновления на минувшей неделе SDN–списка США треть российских кредитных организаций оказались под санкциями. И две трети петербургских банков, среди которых обнаружились весьма неожиданные игроки.",finances
Перспективы самого неоднозначного актива последних лет — биткоина — выглядят заманчиво. Российские власти тоже хотят заработать на его росте и вводят налогообложение операций с криптовалютами.,finances
"Повысить производительность труда на фоне почти нулевой безработицы бизнесу непросто, равно как и удержать сотрудников, активно меняющих работу.",finances
ЦБ РФ начнёт ограничивать выдачи ипотеки и автокредитов заёмщикам с высокой долговой нагрузкой.,finances
Высокая ключевая ставка ускорила рост доли проблемных кредитов на покупку жилья.,finances
"Налоговый вычет — это сумма, которая возвращается из дохода, облагаемого налогом на доходы физических лиц (НДФЛ). С этой суммы можно вернуть 13% (или 15%, если годовые доходы выше 5 млн рублей).",finances
В ноябре ужесточаются правила майнинга и вводится обязательная регистрация крупных блогеров. Какие ещё изменения в законодательстве планируются в последнем месяце осени.,finances
"Банк России вводит ипотечный стандарт, которому должны следовать и заёмщики, и банки.",finances
"Куда лучше инвестировать, когда ключевая ставка находится вблизи исторического максимума и готовится его достичь или даже перешагнуть? Защитят ли от высокой инфляции вложения в золото или недвижимость?",finances
В Петербурге банкротами стали почти 50 тыс. жителей. Действительно ли банкротство прощает накопленные долги — обсудили эксперты.,finances
С нового года в России планируют запустить эксперимент по внедрению автоматизированной упрощённой системы налогообложения (АвтоУСН). Об этом сообщил РБК со ссылкой на имеющийся в распоряжении издания документ.,finances
"Торгов 24 / 7 пока не будет, деньги инвесторов на биржу текут, но ИИС третьего типа пока ""не полетел"". Уральская конференция НАУФОР позволила оценить состояние и ближайшие перспективы фондового рынка.",finances
"Рисками для среднесрочного социально-экономического прогноза РФ являются рынок труда и жёсткая денежно-кредитная политика (ДКП), заявил министр экономического развития РФ Максим Решетников в Госдуме.",finances
Илон Маск представил роботизированное такси Cybercab. Президент Сербии публично осудил действия России на Украине. В Финляндии пенсионно-социальное ведомство Kela разослало рекомендации тысячам жителей о необходимости поиска более дешёвого жилья. Об этом — в обзоре зарубежных СМИ за прошедшую неделю.,finances
Лефортовский районный суд Москвы заключил заместителя руководителя Агентства по страхованию вкладов (АСВ) Александра Попелюху под стражу. Об этом стало известно из картотеки арбитражных дел.,finances
"МФО во II квартале 2024 года нарастили долю среднесрочных займов с 49 до 54%. Доля займов ""до зарплаты"" снизилась с 32 до 29%.",finances
"Самозанятые — это плательщики налога на профессиональный доход (НПД). Данный упрощённый налоговый режим действует с 2019 года. Он начинался как эксперимент, а затем стал востребованным среди предпринимателей с невысокими доходами.",finances
ЦБ РФ хочет придать силу закона комплексному урегулированию просроченной задолженности.,finances
Следствие запросило обыск по месту жительства Владислава Бакальчука. Об этом сообщило РБК со ссылкой на Замоскворецкий суд Москвы.,finances
"Около 19,8 тыс. жителей Петербурга и Ленобласти в статусе самозанятых перечисляют в Социальный фонд (СФР) добровольные взносы для будущей пенсии.",finances
"Спрос петербургского бизнеса на кредиты с начала года вырос в 1,8 раза по сравнению с прошлым годом.",finances
Ежегодный обзор МВФ о состоянии российской экономики был отсрочен на неопределённый срок. Об этом сообщил исполнительный директор от РФ в МВФ Алексей Можин.,finances
"Турецкие власти планируют обязать граждан страны и туристов, в том числе из РФ, оплачивать покупки только банковскими карточками на сумму свыше 7 тыс. лир. Это равнозначно примерно $206. Об этом сообщила газета Ekonomim.",finances
Блокчейн позволил странам создавать собственные цифровые валюты. Можно ли с их помощью обходить SWIFT?,finances
"Канцлер Германии Олаф Шольц в среду, 11 сентября, во время выступления в парламенте заявил о необходимости привлечения страной трудовых мигрантов. Об этом он заявил на дебатах по бюджету в бундестаге.",finances
"Банки и МФО тестируют схемы обхода ограничений ЦБ РФ по кредитованию граждан с высокой долговой нагрузкой. Заёмщикам предлагают оформить статус самозанятого, чтобы увеличить шансы на одобрение выдачи ссуды.",finances
