text,label
"Водителей Петербурга в конце марта 2026 года ждут масштабные ограничения движения, сообщает ГАТИ.",auto
"После рейда в автобусах на севере Петербурга задержали безбилетных граждан и нелегалов, рассказали в городском комитете по транспорту.",auto
В центре Петербурга введут ограничения движения из-за транспортного форума. Соответствующее распоряжение опубликовал комитет по транспорту.,auto
Навигацию в Петербурге планируют официально открыть 13 апреля 2026 года. Соответствующее распоряжение комитета по транспорту проходит антикоррупционную экспертизу.,auto
"Двадцать рейсов задерживаются в аэропорту Калининграда Храброво из-за атаки БПЛА на Ленинградскую область, следует из данных онлайн-табло.",auto
"В столице пассажиров рейса Москва — Петербург высадили из самолёта из-за атаки БПЛА на Ленинградскую область, сообщает 78.ру со ссылкой на очевидцев.",auto
"В Петербурге в четверг, 26 марта 2026 года, открылась летняя навигация, рассказали ""Деловому Петербургу"" в ""Нева Тревел"".",auto
"В Петербурге утвердили проект планировки территории для трамвайной линии от станции метро ""Шушары"" до Колпино, проект распоряжения опубликован на сайте Смольного.",auto
"В Петербурге хотят построить автомобильный тоннель, который позволит разгрузить Кировский и Московский районы. Последний раз подобное полноценное дорожное сооружение в городе открыли почти 7 лет назад.",auto
"26 марта в Петербурге официально стартовал сезон проката электросамокатов, сообщили кикшеринговые компании.",auto
"В начале 2026 года почти четверть всех пассажиров, которые перевезла Октябрьская железная дорога, забрали на себя двухэтажные поезда, рассказали в пресс-службе ОЖД.",auto
"РЖД усилят сообщение между Петербургом и Москвой за счёт скоростных поездов ""Аврора"" и ""Сапсан"", рассказали в пресс-службе компании.",auto
Западный скоростной диаметр прирастает новыми связями с улично-дорожной сетью Васильевского острова.,auto
"В петербургском метрополитене проложили путь до станции метро ""Каретная"", соответствующие фото опубликовала пресс-служба ""Метростроя Северной Столицы"".",auto
"Пробка образовалась на КАД после аварии на развязке с Пискарёвским проспектом, сообщают очевидцы.",auto
"Соревнования по лёгкой атлетике ""Скоростная десятка"" 29 марта временно ограничат движение транспорта в районе ""СКА Арены"" в Петербурге. Об этом сообщили в комитете по транспорту.",auto
"Кикшеринговые компании заключили новое соглашение с чиновниками Петербурга по поводу самокатов, сообщили в городском комитете по транспорту.",auto
"В аэропорту Хельсинки не предоставили комментарии по поводу ситуации с российским самолётом, следовавшим из Хургады в Петербург, сообщили РИА Новости.",auto
"Временные ограничения на использование воздушного пространства в ряде районов Ленобласти из-за объявленной угрозы атаки БПЛА 24 и 25 марта повлияли на полёты в Калининград и оттуда, сообщили в Росавиации.",auto
"В петербургском аэропорту Пулково возобновили отправку и приём самолётов по согласованию после вводимых ограничений. Об этом днём 25 марта сообщили в управляющей компании ООО ""Воздушные ворота Северной столицы"".",auto
Самолёт ожидает вылета в Россию в финском аэропорту Хельсинки-Вантаа впервые с 2022 года.,auto
В Петербурге мужчина попал под электропоезд на железнодорожном перегоне Ручьи – Пискарёвка. О несчастном случае на ОЖД утром 25 марта сообщили в управлении транспортной полиции по Северо-Западу.,auto
"Резкий рост цен на топливо сильно ударил по транспортным компаниям Латвии, особенно сильно — по грузоперевозчикам и таксистам.",auto
"Самолёт из Хургады (Египет) в Петербург совершил вынужденную посадку в аэропорту Хельсинки из-за плана ""Ковёр"" в Пулково, пишет ""Mash на Мойке"".",auto
"Аэропорт Пулково утром 25 марта возобновил обслуживание рейсов на вылет, сообщили в пресс-службе петербургской воздушной гавани.",auto
"В петербургском аэропорту Пулково из-за объявленной 24 марта в Ленинградской области угрозы беспилотников задержано на вылет 30 рейсов, отменено 15, сообщили в пресс-службе воздушной гавани.",auto
"В России расширили список разрешённых для работы в такси автомобилей четырьмя моделями Haval и Tenet, следует из распоряжения правительства.",auto
Петербургский аэропорт Пулково возобновил выпуск и приём рейсов после введённых ограничений вечером 24 марта.,auto
"Петербургский аэропорт Пулково временно приостановил приём и выпуск самолётов вечером 24 марта, сообщают в пресс-службе воздушной гавани.",auto
"В Законодательном собрании Петербурга во вторник, 24 марта, обсудили регулирование доставки с использованием средств индивидуальной мобильности (СИМ).",auto
"МВД России не будет штрафовать водителей без полиса ОСАГО на основе данных дорожных камер, заявила официальный представитель ведомства Ирина Волк.",auto
"За последние 9 месяцев количество доставщиков на электровелосипедах в Петербурге существенно сократилось, рассказал глава Ассоциации транспортно-логистических компаний России Александр Митюков.",auto
"Велодорожки появятся на основном ходе Южной широтной магистрали (ЮШМ), а также на шоссе Подбельского, рассказал ""ДП"" руководитель проекта СПб ГКУ ""Дирекция транспортного строительства"" Илья Мишеловин.",auto
"Основной ход Южной широтной магистрали (ЮШМ) от Усть-Славянского шоссе до продолжения шоссе Подбельского соединён, сообщили в Смольном.",auto
"В России после принятого 1 марта закона о локализации такси только 7% автомобилей соответствуют новым требованиям, подсчитали участники рынка.",auto
"Автобус №239 на улице Типанова в Петербурге с потерявшим сознание водителем проехал полкилометра и спровоцировал ДТП, пишет 78.ru.",auto
"После возобновления работы аэропорта Пулково задержки более 2 часов остаются у 35 рейсов, рассказали в пресс-службе аэропорта.",auto
"Белоруссия разрешила выезд литовским грузовикам, застрявшим в республике с ноября 2025 года.",auto
"В Кудрово установили дорожные знаки, запрещающие езду на электросамокатах, сообщили в пресс-службе администрации Заневского городского поселения.",auto
"Между Петербургом и Москвой в ближайшие дни будут курсировать дополнительные поезда ""Сапсан"", сообщили в пресс-службе РЖД.",auto
"С начала года вокзальными комплексами Петербурга воспользовались в общей сложности 5,1 млн пассажиров. Такие данные за январь-февраль предоставили в пресс-службе Октябрьской железной дороги.",auto
За 2 месяца текущего года Октябрьская железная дорога перечислила в бюджеты субъектов Северо-Запада в виде налогов 3 млрд рублей. Такие цифры назвали в пресс-службе компании.,auto
"В петербургском аэропорту Пулково после возобновления полётов обслужили 40 рейсов, рассказали в пресс-службе аэропорта.",auto
"Олег Белозёров переназначен на пост генерального директора — председателя правления ОАО ""РЖД"" сроком ещё на пять лет.",auto
"В Финляндии расследуется дело в отношении финской компании, которая экспортировала в Россию тяжёлую технику на несколько десятков миллионов евро.",auto
"В петербургском аэропорту Пулково полностью сняли ограничения на полёты, сообщили в пресс-службе Росавиации.",auto
"В петербургском аэропорту Пулково более чем на два часа задержали порядка 80 рейсов, а не три сотни, как сообщают некоторые СМИ. Об этом рассказали в пресс-службе аэропорта.",auto
"Петербургский аэропорт Пулково возобновляет приём и отправку воздушных судов после ночных ограничений, сообщили в Росавиации в 9 утра в понедельник, 23 марта.",auto
"В петербургском аэропорту Пулково отменили и задержали в общей сложности около сотни рейсов из-за атаки БПЛА на Ленинградскую область, рассказали в пресс-службе аэропорта.",auto
"Один из вестибюлей станции ""Площадь Восстания"" Кировско-Выборгской (""красной"") линии метро Петербурга временно закрыли на вход, сообщили в пресс-службе городской подземки.",auto
"В петербургском аэропорту Пулково закрыли проход в ""чистую"" зону и временно не проводят регистрацию на рейсы по России. Об этом сообщили в пресс-службе воздушной гавани.",auto
"Петербургский аэропорт Пулково на фоне атаки БПЛА в Ленинградской области принимает и отправляет рейсы по согласованию, сообщили в его пресс-службе.",auto
"В Петербурге количество зарегистрированных перевозчиков такси достигло 7,12 тысяч, рассказали в пресс-службе Смольного.",auto
В Петербурге предложили ввести дополнительные ограничения для средств индивидуальной мобильности (СИМ). С такой инициативой выступил депутат Законодательного собрания города Алексей Цивилёв.,auto
"В Приморском районе Петербурга готовят демонтажный котлован, куда выйдет тоннелепроходческий комплекс ""Надежда"", работающий на Невско-Василеостровской (""зелёной"") линии метро.",auto
"""АвтоВАЗ"" может ввести платную подписку на свои автомобили по аналогии с интернет-сервисами, подтвердили в пресс-службе компании.",auto
"На Пролетарском заводе в Петербурге начнут производить малооборотные двигатели (МОД) для крупнотоннажного флота, заявил глава Объединённой судостроительной корпорации (ОСК) Андрей Пучков.",auto
"Чтобы слетать в Турцию, житель Петербурга должен заплатить стоимость 306 поездок на такси, рассказали в пресс-службе Onlinetours.",auto
"Росстандарт впервые за 20 лет принял новый стандарт для веществ, использующихся при укладке асфальта, говорится в соответствующем документе.",auto
"Каршеринг становится стабильно прибыльным бизнесом на уровне EBITDA, но по показателю чистой прибыли всё ещё демонстрирует неровные результаты. К примеру, выручка компании "" Делимобиль "" за прошлый год выросла на 11% год к году, до 30,8 млрд рублей. Показатель EBITDA по итогам года составил 6,2 млрд рублей, но чистый убыток оказался 3,7 млрд.",auto
"Власти Петербурга подготовили изменения в постановление городского правительства о нормативах градостроительного проектирования от 2017 года. Речь идёт о разработке регламента размещения на улицах новых кварталов средств индивидуальной мобильности (СИМ), включая арендные электросамокаты.",auto
"Вице-губернатор Петербурга Кирилл Поляков и глава Комтранса Денис Минкин 20 марта приняли участие в итоговой коллегии Минтранса России, сообщили в пресс-службе комитета по транспорту Северной столицы.",auto
"Фуры из Литвы, застрявшие в Белоруссии после закрытия литовских пунктов пропуска, начнут возвращать перевозчикам с понедельника, 23 марта.",auto
Власти Петербурга намерены улучшить ситуацию с транспортом и связью в городе во время проведения Петербургского международного форума (ПМЭФ) 2026 года. Об этом в ходе прямой линии заявил вице-губернатор города Валерий Москаленко.,auto
"С 20 по 23 марта по ночам из-за дорожных работ будут перекрываться съезды с ШМСД, сообщили в пресс-службе компании ""Магистраль Северной столицы"".",auto
"В Петербурге 20 марта отмечают Ураза-байрам — праздник, знаменующий окончание поста в священный месяц Рамадан.",auto
"Судостроительные предприятия Выборга, Петрозаводска и Владивостока могут быть объединены в одно юрлицо, сообщают источники ""ДП"" в судостроительной отрасли.",auto
После надвижки правого пролёта готовность Цимбалинского путепровода в Петербурге достигла 55%. О завершении очередного этапа работ на объекте 19 марта сообщили в пресс-службе Смольного.,auto
"Дочерняя компания американского автоконцерна General Motors ""Джи Эм Авто"" распродаёт активы в Петербурге на сумму более 3 млрд рублей, сообщается на всероссийской электронной торговой площадке (ВЭТП).",auto
"""Белый список"" Минцифры РФ пополнился приложением ""Подорожник"", сообщили 19 марта в Комтрансе Петербурга.",auto
"В Петербурге из-за проведения мусульманского праздника Ураза-Байрам 20 марта изменят движение маршрутов общественного транспорта, заявили в Комтрансе.",auto
"Эстонская логистическая компания European Dip Service из Нарвы заявила, что прекратила заниматься логистикой из-за больших рисков.",auto
В Латвии зарегистрирована первая с 2018 года вспышка кори.,auto
"Водители Петербурга этой зимой стали реже нарушать правила парковки, рассказали в ГАТИ.",auto
"К 2030 году на российские дороги выйдут более 4 тыс. беспилотных грузовиков, заявил замминистра транспорта РФ Алексей Шило на транспортно-логистическом конгрессе ""ТрансРоссия 2026"".",auto
"То, что строительство подземки в Петербурге не поспевает за развитием города, — непреложный факт.",auto
"Председатель Законодательного собрания Петербурга Александр Бельский прокомментировал возможность введения платного въезда в центр города. Об этом он рассказал в ходе премьеры программы ""Среда Бельского"".",auto
"Запуск скоростного автобуса в Петербурге может улучшить транспортную ситуацию в районах города, где нет метрополитена, считают опрошенные ""ДП"" транспортные аналитики.",auto
"В Петербурге на развязке КАД временно перекроют две полосы движения, сообщает ФКУ Упрдор ""Северо-Запад"".",auto
"Финскую компанию 18 Wheels Oy, созданную выходцами из России и разработавшую первый в мире 18-колёсный электрический квадроцикл, обвинили в нарушении антироссийских санкций.",auto
"Петербург и Ленобласть оказались в тройке лидеров по числу таксистов с лучшими знаниями ПДД, заявили в Общественном совете по развитию такси.",auto
"Дворцовая площадь проектировалась специально для массовых мероприятий, в том числе для сбора байкеров, заявил депутат Законодательного собрания Петербурга Дмитрий Павлов (""Новые Люди"").",auto
"В Петербурге в ближайшее время не планируется вводить полный запрет на движение самокатов и других средств индивидуальной мобильности (СИМ), рассказал председатель Законодательного собрания Александр Бельский в ходе брифинга после заседания.",auto
"В Петербурге по итогам первой зимней навигации по акватории Невы перевезли 3990 пассажиров, сообщили в Комтрансе.",auto
"В Петербурге за неоплату и другие нарушения на платной парковке в 2025 году наказали почти 800 тыс. водителей, выяснилось в ходе заседания в Законодательном собрании города.",auto
"Дирекция Комплекса защитных сооружений (КЗС) Петербурга проинформировала автомобилистов об очередных ограничениях движения на КАД в районе дамбы. Они введены 18 марта из-за дорожного ремонта деформационного шва, сообщили в ведомстве.",auto
"Планируемый к принятию до конца марта новый проект по платным парковкам в Петербурге не введёт возможность постоплаты стоянки, заявили в Комтрансе.",auto
"На станции метро ""Балтийская"" Кировско-Выборгской (""красной"") линии завершили капитальный ремонт эскалатора, сообщили в пресс-службе городской подземки.",auto
"Строители высокоскоростной магистрали (ВСМ) Москва — Петербург приступили к новому этапу, рассказал заместитель министра транспорта РФ Алексей Шило.",auto
"Комитет по транспорту Санкт-Петербурга подал пять исков к ООО ""Геоизол"" на общую сумму более 800 млн рублей. Объём требований по самому крупному иску составляет 777,9 млн рублей. Как пояснили ""ДП"" в Комтрансе, ведомство осуществляет претензионную работу в связи с неисполнением подрядчиком своих обязанностей по контракту. Речь идёт о строительстве парка электробусов на Ржевке, соглашение по которому ""Пассажиравтотранс"" расторг в одностороннем порядке в ноябре прошлого года.",auto
"В Петербурге запланированы технические разводки мостов в ближайшие дни, сообщает ""Мостотрест"".",auto
В Литве резко выросло количество уведомлений об увольнениях работников.,auto
"Движение Волго-Донскому проспекту в Красногвардейском районе Петербурга ограничат на 3 недели из-за строительства газопровода, сообщает ГАТИ.",auto
Россиян будут штрафовать только раз в сутки за езду без ОСАГО. Соответствующий законопроект приняли депутаты Госдумы во втором и третьем чтении.,auto
"В Петербурге к началу апреля могут согласовать проект постановления о постоплате парковок, сообщила депутат ЗакСа Северной столицы от партии ""Яблоко"" Ольга Штанникова.",auto
"Невский районный суд Петербурга назначил штраф в 150 тыс. рублей частной школе ""Праздник"" за перевозку детей на ""Газели"", сообщает Объединённая пресс-служба судов.",auto
В Петербурге до официального старта аренды самокатов появились первые жертвы СИМ. Об этом 17 марта сообщают очевидцы в Сети.,auto
"Комтранс готовится к открытию навигации в Петербурге, которое предварительно состоится в начале апреля, сообщили в пресс-службе комитета.",auto
"Правительство Петербурга внесло парковки для самокатов в нормативы для строительства новостроек, рассказали в пресс-службе Смольного.",auto
"Три пешехода были госпитализированы после аварии у метро ""Технологический институт"", сообщили в пресс-службе ГУ МВД по Петербургу.",auto
"В Петербурге на Загородном проспекте у станции метро ""Технологический институт"" автомобиль выехал на тротуар и сбил пешеходов, сообщают 16 марта очевидцы в Сети.",auto
"Электросамокатам могут запретить транзитное движение в центральных районах Петербурга, заявила зампредседателя комитета по транспорту Александра Бахмутская на пресс-конференции ТАСС 16 марта, отвечая на вопросы журналистов.",auto
"Всех пассажиров совершившего аварийную посадку в Пулково самолёта Sukhoi Superjet отправили из Петербурга в Мурманск резервным бортом, сообщили в Северо-Западной транспортной прокуратуре.",auto
"Петербург построит более 11 км велодорожек в этом году, заявил директор СПб ГКУ ""Городской центр управления парковками СПб"" (ГЦУП) Михаил Курдяев на пресс-конференции в ТАСС в понедельник, 16 марта.",auto
"Сервисы кикшеринга в конце 2026 года направят Петербургу около 80 млн рублей, заявила зампредседателя городского комитета по транспорту Александра Бахмутская на пресс-конференции ТАСС 16 марта.",auto
"Прокатными электросамокатами можно официально пользоваться для перемещения по Петербургу при стабильно высоких температурах, заявила зампредседателя комитета по транспорту Александра Бахмутская на пресс-конференции ТАСС 16 марта.",auto
"РЖД начали испытания бортовой системы безопасности для поезда ВСМ на ""Сапсане"", сообщили в пресс-службе компании.",auto
"В Петербурге на Вознесенском шоссе лазурный автобус съехал с дороги в кювет, сообщили очевидцы.",auto
"Самолёт рейсом Петербург – Мурманск возвращается в аэропорт Пулково из-за технической неисправности, следует из данных Flightradar.",auto
"Не успел в Петербурге растаять снег, как на улицах стали появляться первые электросамокаты. Пока сезон катания на средствах индивидуальной мобильности (СИМ) официально не открыт, но бизнес уже на низком старте.",auto
"В Петербурге решается вопрос о возбуждении как минимум пяти уголовных дел после профилактического рейда полиции на транспортной магистрали Васильевского острова, сообщили в пресс-службе ГУ МВД.",auto
"Проверка организована силами МВД после смертельной аварии в Курортном районе 15 марта, сообщили в пресс-службе ведомства.",auto
