text,label
"Госстройнадзор Петербурга продлил до конца текущего года разрешение на строительство в Приморском районе буддийского паломнического центра. Документ касается первого этапа проекта, который подразумевает возведение дугана, то есть храма.",realty
В Петербурге расширяют механизмы защиты лесов. Депутаты Законодательного собрания города в третьем чтении приняли поправки в Экологический кодекс.,realty
"В Петербурге 18 марта вынесли на общественные обсуждения материалы экспозиции по проекту планировки двух небоскрёбов ""Лахта-2"" и ""Лахта-3"". Информация опубликована на сайте КГА.",realty
"Опасения жителей Петергофа по поводу высотной застройки рядом с Нижним парком оказались слухами. Эту информацию опроверг комитет по государственному контролю, использованию и охране памятников (КГИОП).",realty
"Комитет по транспорту Санкт-Петербурга подал пять исков к ООО ""Геоизол"" на общую сумму более 800 млн рублей. Объём требований по самому крупному иску составляет 777,9 млн рублей. Как пояснили ""ДП"" в Комтрансе, ведомство осуществляет претензионную работу в связи с неисполнением подрядчиком своих обязанностей по контракту. Речь идёт о строительстве парка электробусов на Ржевке, соглашение по которому ""Пассажиравтотранс"" расторг в одностороннем порядке в ноябре прошлого года.",realty
"Движение Волго-Донскому проспекту в Красногвардейском районе Петербурга ограничат на 3 недели из-за строительства газопровода, сообщает ГАТИ.",realty
"В Приморском районе Петербурга реконструировали теплосеть, которая обеспечивает теплом 32 тыс. местных жителей, рассказали в пресс-службе Смольного.",realty
"В последние годы интерес потенциальных покупателей жилья отчётливо сместился в сторону ЖК, расположенных в окрестностях Петербурга — цена за квадратный метр там ниже, а уровень комфорта не уступает городскому.",realty
"В основе любой программы доходности апарт–отеля — ответ на один вопрос: платить инвестору за загрузку именно его номера или делить выручку всего объекта? Первый подход называют индивидуальным, или пономерным, второй — котловым.",realty
Минфин готов поднять потолок семейной ипотеки для больших квартир. Это даст стимул застройщикам вводить поменьше студий и однушек.,realty
"В Петербурге ищут подрядчика для отделки и оснащения автоматическими дверями строящейся станции метро ""Каменка"", следует из данных сайта госзакупок.",realty
"Новостройки на намыве Васильевского острова и в Колпинском районе Петербурга подключат к модернизированной городской системе водоотведения, сообщил губернатор Александр Беглов.",realty
"В Петербурге в феврале 2026 года с учётом первоначального взноса по ипотеке 20% и средней стоимости м2 322 тыс. рублей можно купить квартиру площадью 43,4 м2, по данным Dataflat.ru.",realty
"Власти Петербурга утвердили проект планировки территории для строительства новой улицы в Московском районе, сообщили в Смольном.",realty
Подорожавший битум при строительство дорог в Латвии предложили заменить древесным клеем — лигнином.,realty
"Согласован внешний вид домов на трёх участках второй очереди города-спутника ""Южный"", сообщили в комитете по градостроительству и архитектуре (КГА).",realty
"Компания ""ТАС"" отреставрирует дом Бреммера в Петербурге с помощью кредита в 768 млн рублей, сообщили в пресс-службе банка ""Дом.РФ"".",realty
"Правительство Петербурга внесло парковки для самокатов в нормативы для строительства новостроек, рассказали в пресс-службе Смольного.",realty
"Предприятие по производству промышленных роботов ""Семаргл"" планируется открыть в июне 2026 года, рассказал представитель компании.",realty
"Съезд на Витебскую развязку ШМСД с Витебского проспекта будет перекрыт в ночь с 16 на 17 марта, сообщили в пресс-службе ""Магистрали Северной столицы"".",realty
"В Петербурге ищут подрядчика для капитального ремонта общежития межвузовского студгородка за 662 млн рублей, следует из данных портала госзакупок.",realty
"Гендиректора ООО ""Макси-Строй"" обвинили в хищении более 29 млн рублей при капремонте дома в Выборге, сообщили в пресс-службе СК России по Ленинградской области.",realty
"Сроки строительства премиального апарт–отеля Zen Garden, который группа Yard миллиардера Андрея Кошкина возводит у ""Юбилейного"", вновь сдвинулись.",realty
"В комитете по градостроительству и архитектуре согласовали облик будущего ФОК на Днепропетровской улице, 65, литера Б, об этом сообщили в пресс-службе Смольного.",realty
"Глава Следственного комитета Александр Бастрыкин проинспектировал площадку строительства кадетского корпуса в Петергофе, сообщили в пресс-службе ведомства.",realty
"Встречу с Президентом Республики Абхазия Бадрой Гунба провели чиновники Смольного, об этом сообщили в пресс-службе правительства Петербурга.",realty
"Демонтажный котлован для работ на участке от ""Беговой"" до ""Каменки"" с промежуточной станцией ""Богатырская"" показали в Петербурге метростроители. Информацию обнародовал ""Подземник"" в Max.",realty
"В Петербурге продолжаются работы по строительству станции метро ""Богатырская"" (проектное название — ""Яхтенная"") на Невско-Василеостровской линии. Об этом сообщил telegram-канал ""Подземник"".",realty
"Жителям Петербурга напомнили о том, зачем на станции ""Комендантский проспект"" нужен дополнительный неиспользуемый выход, об этом написал ""Подземник"" в Max.",realty
"Ввод дома в эксплуатацию — событие, которое дольщик ждёт годами. Но получить ключи в тот же день не получится: между актом ввода и фактической передачей квартиры проходит ещё несколько месяцев. Это не сбой, а устроенный процесс — с внутренней логикой, графиками и своей очерёдностью.",realty
"В Петербурге по комплексной схеме до 2039 года намерены построить свыше 512 километров велодорожек, сообщил ""ДП"" опрошенные участники рынка.",realty
"Перспективную станцию метро ""Петергофское шоссе"" логичнее строить возле ""Балтийской жемчужины"", а не переносить на улицу Доблести, пишет telegram-канал ""Подземник"".",realty
"Ладожский ДСК в Ленобласти хотят продать как единый имущественный комплекс, поддержать переговорный процесс поручил губернатор Александр Дрозденко.",realty
"Новый комплекс по выпуску оборудования для утилизации отходов в Петербурге получил разрешение на ввод в эксплуатацию, сообщили в пресс-службе администрации Петербурга.",realty
"Реконструкция тепломагистрали ""Пороховская"", которая обеспечивает теплом жителей Невского и Красногвардейского районов Петербурга и Всеволожского района Ленинградской области, продлится до 2030 года, сообщают АО ""ТЭК СПб"" и АО ""Теплосеть Санкт-Петербурга"".",realty
"Власти Петербурга не будут сносить ценные исторические здания ради строительства высокоскоростной железнодорожной магистрали в Москву, рассказал 78.ру глава комитета по государственному контролю, использованию и охране памятников истории и культуры (КГИОП) Алексей Михайлов.",realty
"Жители Гатчины, Мурино и Всеволожска стали самыми активными в региональном голосовании за объекты благоустройства в 47-м регионе, сообщил председатель комитета по ЖКХ Ленобласти Денис Беляев на пресс-конференции в ТАСС 13 марта.",realty
"До 2033 года в Петербурге откроют 8 и отремонтируют 15 станций метро, указано в данных госпрограммы развития транспорта.",realty
"Крупный российский застройщик ""Брусника"" покупает у ГК ФСК две площадки в Петербурге, пишет ""Ъ"" со ссылкой на источники на рынке недвижимости.",realty
"Волна банкротств в Финляндии, которая приближается к рекордным уровням за последние десятилетия, настигла торговый сектор.",realty
Строительные работы на площадке многостороннего автомобильного пункта пропуска (МАПП) Ивангород на границе России с Эстонией заметили жители эстонской Нарвы.,realty
"В Петропавловской крепости в Петербурге приступили к завершающему этапу по реставрации фасада, рассказал вице-губернатор города Борис Пиотровский.",realty
"Президент России Владимир Путин наградил главу комитета по строительству Петербурга Игоря Креславского, соответствующий указ размещён на сайте официального опубликования правовых актов.",realty
"Группа ЛСР перенесла сроки завершения двух проектов на территории санатория ""Сестрорецкий курорт"" в Курортном районе Петербурга.",realty
"Почти каждая новостройка в России сдаётся с дефектами — и это уже не исключение, а норма рынка, пишут ""Известия"". За 3 года мораториев на штрафы для застройщиков качество приёмки жилья фактически перестало быть экономически значимым для девелоперов.",realty
"Договор подряда на стройку трёх этапов Широтной магистрали скоростного движения (ШМСД) подписали в Смольном, об этом сообщили в пресс-службе правительства города.",realty
"В Петербурге стартовали общественные обсуждения по проекту трассы ""Магистраль М-1"" в Приморском районе, сообщили в пресс-службе комитета по градостроительству и архитектуре.",realty
Камчатскую улицу во Фрунзенском районе Петербурга продлят до железной дороги. Опубликовано соответствующее распоряжение правительства.,realty
"Проект строительства двух новых бизнес-центров в Московском районе Петербурга одобрили на заседании Градостроительного совета при правительстве города, рассказали в пресс-службе Смольного.",realty
"СПб ГУП ""Горэлектротранс"" в ближайшее время приступит к реконструкции автобазы в Красногвардейском районе Петербурга. Госстройнадзор выдал предприятию разрешение на строительство.",realty
"Подрядчики представили первые эскизы проекта реставрации Замкового острова в Выборге Ленинградской области, поделился вице-губернатор региона Владимир Цой.",realty
"Председатель комитета госстройнадзора и государственной экспертизы Ленинградской области Андрей Семчанков покинул свой пост, передаёт 78.ру.",realty
"Структура Сбербанка ООО ""Сбербанк Инвестиции"" получила 32% долей в УК ООО ""Специализированный Застройщик ""Смоленское"", стало известно ""ДП"".",realty
"Снижение объёмов жилого строительства в Петербурге привело к охлаждению перегретого рынка труда, однако на стоимость материалов и спецтехники пока повлияло слабо.",realty
"Два тоннелепроходческих щита от станции метро ""Путиловская"" коричневой ветки метро Петербурга успешно прошли границы будущей станции ""Броневая"" и начали проходку к ""Заставской"", сообщили в пресс-службе метрополитена.",realty
"Вложившись в строительство эко-отелей в Ленинградской области, актёр Сергей Шароватов потерял 2,5 млн рублей, об этом он сообщил в соцсетях.",realty
"Процесс работы в котловане будущей станции ""Богатырская"" показали метростроители, информация появилась в канале ""Подземника"" в Max.",realty
