text,label
«С кем ребенок — того и ипотека»: как рынок новостроек в феврале привыкал к новым правилам игры,finances
США смягчили санкции для дочерних компаний «Роснефти» в Германии,finances
Доллар за 90 уже к Новому году. Что будет с рублем на фоне войны в Иране,finances
ЦБ предупредил о возможном замедлении снижения ставки из-за изменения бюджетного правила,finances
"Реальные зарплаты россиян в 2025 году выросли на 4,4%",finances
Новости компаний,finances
"Нео против ПК на базе Windows. Apple выпустила свой самый дешевый макбук на чипе айфона. Рассказываем, как хотят регулировать рынок картофеля",finances
Средний срок ипотеки на новое жилье в России впервые превысил 27 лет. Организация направила обращение в ФАС с инициативой установить минимальный порог цен на картофель в рамках долгосрочных контрактов с ретейлерами,finances
В Госдуму внесли проект закона о запрете отключения тепла и воды за долги. 19 февраля Точка Банк провёл бесплатное шоу с Сергеем Мезенцевым про налоги и перемены,finances
Российскому бензину ни жарко ни холодно от конфликта на Ближнем Востоке. Объясняем почему. Переход к повсеместному внедрению искусственного интеллекта стал важной вехой в развитии банка и его корпоративной культуры.,finances
"«Недостаток есть, и это надо признать». Исполнительный директор Картофельного союза — о росте цен и дефиците. По данным Reuters, США замедляют продажу, чтобы оказать давление на Россию",finances
Доля сделок с недвижимостью без ипотеки достигла в 2025 году рекордных 68%. Центробанк считает необходимым более осторожный подход к смягчению денежно-кредитной политики,finances
Картофельный союз предложил ввести минимальные закупочные цены для торговых сетей. Министр финансов Риикка Пурра назвала бюджетный дефицит «шокирующим»,finances
Дорогая нефть — короткая радость. Чем грозит затяжной конфликт на Ближнем Востоке. Глава Сбербанка прогнозирует курс доллара в районе 95 рублей к концу года,finances
"«Brent по $ 200 за баррель — это не фантастика». Как война на Ближнем Востоке повлияет на экономику мира и России. Зарплата в реальном выражении выросла на 4,4%",finances
Кредиты остывают. Что происходит с банками и что им угрожает. Для операторов доставки могут ввести специальный сбор,finances
В России впервые с февраля 2025 года снизилось промышленное производство. На 1 миллион банкнот в прошлом году приходилась лишь одна фальшивка,finances
"Paramount приобретает Warner Bros. за 110 миллиардов долларов. Вообразите такую ситуацию: встали утром и решили отложить хотя бы 200 рублей в кубышку. Историческая память шепчет: «Лучше потрачу сейчас, вдруг потом что-то случится».",finances
Росстат впервые с осени увидел снижение цен на огурцы в РФ. А вы?. И он будет сокращаться дальше,finances
"Первое в России бизнес-шоу про НДС в прямом эфире объединило 2000 предпринимателей. Вообразите такую ситуацию: встали утром и решили отложить хотя бы 200 рублей в кубышку. Историческая память шепчет: «Лучше потрачу сейчас, вдруг потом что-то случится».",finances
8 из 10 сотрудников Совкомбанка применяют ИИ каждый день,finances
На кону 22 миллиарда долларов: США продлили разрешение на сделки с зарубежными активами «ЛУКОЙЛа»,finances
ЦБ допустил необходимость более высокой ключевой ставки к 2027 году. Но зачем?,finances
«Состояние ухудшилось». Дефицит госбюджета Финляндии приблизится к 15 миллиардам евро в год,finances
Греф дал прогноз по курсу доллара и назвал ключевую ставку для сбалансированного движения экономики,finances
"Доллар будет стоить 120 рублей, но когда-нибудь потом. Разбираемся, что вообще происходит в российской экономике",finances
"Голикова: реальные доходы россиян в 2025 году выросли на 7,7%",finances
«Фонтанка» приглашает на круглый стол «Инвестиции в недвижимость: куда вкладывать деньги»,finances
В России предложили способ ремонта почтовых отделений в сельской местности. Маркетплейсы против,finances
"Доллары вместо рублей: Центробанк рассказал, что подделывали в России в 2025 году",finances
Минфин: у ГК «Самолет» отсутствуют «критические проблемы». Девелопер просил 50 млрд рублей господдержки,finances
Новые тарифы Трампа вступили в силу. Белый дом уже работает над их повышением,finances
Среднемесячная зарплата в России составила 98 192 рубля,finances
Наш проект: В чем не нужно брать пример с Достоевского — мнение финансистов,finances
«Чебурашка 2» заработал шесть миллиардов рублей в российском прокате,finances
Все дело в «Дружбе». Венгрия заблокировала выделение Украине займа от ЕC на 90 миллиардов евро,finances
Верховный суд отменил тарифы Трампа. Президент США анонсировал новые,finances
"Высокие ставки, инфраструктурные мегапроекты и перестройка логистики: каким крупные компании видят 2026 год",finances
Брендов станет меньше. Объем параллельного импорта в РФ рухнул до исторического минимума,finances
"Ставка — 12%, инфляция — 5,3%: ВТБ обновил прогноз на 2026 год",finances
Не ждали снижения ставки: ВТБ назвал формулу выживания бизнеса в 2025 году,finances
Петербуржцы делают ставку на облигации и фонды,finances
ЦБ и Минфин согласовали подход к ограничению вывоза золота физлицами,finances
На путешествия и образование. Молодых призывают копить деньги прямо сейчас,finances
Почти 40% расходов у россиян уходит на еду. Это нормально?,finances
«Ъ»: правительство отказало девелоперу «Самолет» в предоставлении льготного кредита в размере 50 млрд рублей,finances
Новости компаний,finances
ФАС заинтересовалась розничными ценами на огурцы. Ведомство изучит их «обоснованность». На мероприятии опытные эксперты помогут предпринимателям разобраться в налоговой реформе 2026 года.,finances
Суммы в квитанциях ЖКУ за январь отличаются от декабрьских? В Смольном объяснили почему. На мероприятии опытные эксперты помогут предпринимателям разобраться в налоговой реформе 2026 года.,finances
"Месторождения в Сибири и редкоземельные металлы: США обсуждают снятие санкций с России ради экономических соглашений. Вообразите такую ситуацию: встали утром и решили отложить хотя бы 200 рублей в кубышку. Историческая память шепчет: «Лучше потрачу сейчас, вдруг потом что-то случится».",finances
ЦБ призвал банки проверять согласие родителей при открытии счетов подросткам. На мероприятии опытные эксперты помогут предпринимателям разобраться в налоговой реформе 2026 года.,finances
"Россияне ежегодно оставляют в букмекерских конторах около 2 триллионов рублей. Вообразите такую ситуацию: встали утром и решили отложить хотя бы 200 рублей в кубышку. Историческая память шепчет: «Лучше потрачу сейчас, вдруг потом что-то случится».",finances
"Повышение НДС станет темой бизнес-шоу. Вообразите такую ситуацию: встали утром и решили отложить хотя бы 200 рублей в кубышку. Историческая память шепчет: «Лучше потрачу сейчас, вдруг потом что-то случится».",finances
"В России могут ввести список невозвратных товаров для маркетплейсов: косметику и электронику нельзя будет вернуть после получения. Вообразите такую ситуацию: встали утром и решили отложить хотя бы 200 рублей в кубышку. Историческая память шепчет: «Лучше потрачу сейчас, вдруг потом что-то случится».",finances
Комитет Госдумы поддержал введение НДС на зарубежные товары на маркетплейсах. И вот почему,finances
В МЧС предложили направлять срочников на службу пожарными на фоне дефицита кадров,finances
"Чистая прибыль Банка «Санкт-Петербург» за январь составила 4,3 млрд рублей",finances
"Оставь ключи и уходи. Правда ли, что ипотечную квартиру нельзя сдавать без разрешения банка?",finances
"Как бизнесу снизить налоговую нагрузку в текущих реалиях, расскажут эксперты",finances
"Знание есть, а действия нет. Что мешает нам копить деньги",finances
Россияне за год накопили рекордные деньги — 17 триллионов,finances
США поддержали введение 133%-ных пошлин на импорт российского палладия,finances
Годовая инфляция в России выросла до 6 процентов,finances
США разрешили ряду нефтяных гигантов работать в Венесуэле. Но сделки с компаниями из РФ под запретом,finances
"Инфляция в январе ускорилась до 1,6%. Огурцы подорожали за месяц на 33%",finances
Набиуллина: ускорение инфляции в январе носило разовый характер,finances
Банки снижают ставки по кредитам наличными после решения ЦБ,finances
Банк России повысил прогноз по инфляции на 2026 год,finances
"ЦБ снизил ключевую ставку до 15,5%",finances
Точка Банк проведёт бесплатное бизнес-шоу про НДС в прямом эфире,finances
Кабмин отсрочил оплату утильсбора для производителей автомобилей. Но не всех,finances
Лежит мёртвым грузом. Что делать с накопительной пенсией,finances
Reuters: BMW пытается запретить китайскому подразделению экспорт автомобилей в Россию,finances
Минстрой не будет повышать цены на услуги УК за счет граждан,finances
Минпромторг предложил ввести с 2027 года НДС 22% на иностранные товары на маркетплейсах,finances
Что мешает нам начать копить деньги — взгляд финансиста,finances
Минстрой поддержал предложение по повышению цен на услуги управляющих компаний,finances
Минстрой прокомментировал просьбу девелопера «Самолет» о господдержке в 50 млрд рублей,finances
Экс-глава «Связьинвеста» Евгений Юрченко стал владельцем более 5 процентов акций ВТБ,finances
«Фонтанка» приглашает на круглый стол «Ипотека против рассрочки: как девелоперы переживают начало года»,finances
ЕС предложил ввести санкции против портов в Грузии и Индонезии за работу с российской нефтью,finances
Наш проект: Надежда только на себя. Как накопить себе на вторую пенсию,finances
В России в течение года создадут единый реестр банковских карт,finances
"Огурцы подорожали вдвое. «Фонтанка» проверила, как в Петербурге",finances
"Средняя ставка по вкладам в банках опустилась ниже 14,6%",finances
"Инвестиции 2026 года, ИИ и рынки капитала обсудят на форуме ВТБ «РОССИЯ ЗОВЕТ! Санкт-Петербург»",finances
FT: Европа ищет выход из зависимости от Visa и Mastercard на фоне геополитических рисков,finances
Новости компаний,finances
"Борщ дорожает быстрее инфляции. Вообразите такую ситуацию: встали утром и решили отложить хотя бы 200 рублей в кубышку. Историческая память шепчет: «Лучше потрачу сейчас, вдруг потом что-то случится».",finances
"Кажется, инфляция ускоряется. Что ЦБ сделает с ключевой ставкой и может ли снова ее повысить с 16%. Некоторые карты способны создать немало проблем владельцам",finances
"Дефицит федерального бюджета в январе достиг 1,7 триллиона рублей. Вообразите такую ситуацию: встали утром и решили отложить хотя бы 200 рублей в кубышку. Историческая память шепчет: «Лучше потрачу сейчас, вдруг потом что-то случится».",finances
"На аукционе разразилась война ставок за редкий эскиз ступни работы Микеланджело. Он ушел с молотка за рекордную цену. Если думать о росте цен, цены будут расти",finances
Как начать копить — совет финансиста,finances
"Ленобласть потратит 200 млн рублей, чтобы сделать из подвалов госучреждений укрытия",finances
Боярский поддержал идею ЦБ о наказании топ-менеджеров банков за системные провалы в защите от мошенников,finances
"Рынок автокредитов в России сменил динамику: в январе выдачи упали, но в деньгах выросли",finances
Стала известна стоимость участия в ПМЭФ-2026,finances
"А помните, были такие NFT? Сколько сейчас стоят цифровые картинки, которые покупали за десятки миллионов долларов",finances
ЖЭКам разрешили почти произвольно повышать тарифы и взимать с жильцов плату на непредвиденные расходы,finances
"Огурцы в России продолжают дорожать. За неделю — на 6,3%",finances
Аналитики повысили прогноз по инфляции в России на 2026 год,finances
Январский рекорд: россияне взяли ипотеку на 430 млрд рублей,finances
ТАСС: в отчете Euroclear есть расхождение в 300 миллионов евро по выплатам Украине,finances
Палата представителей США одобрила пакет финансирования. Приостановка работы правительства будет завершена,finances
Биткоин упал до самого низкого уровня с начала второго срока Трампа,finances
"Путин: замедление роста ВВП — рукотворное, влияние повышения НДС на цены — краткосрочное",finances
"В швейцарском банке Credit Suisse обнаружены сотни счетов, потенциально связанных с нацистами",finances
«Т-Технологии» хотят консолидировать до 100% акций банка «Точка» к осени 2026 года,finances
«Ведомости»: РЖД готовятся выставить на торги офисы в Moscow Towers за 220 миллиардов,finances
"Три типа банковских счетов, которые нужно закрыть прямо сейчас, чтобы не остаться c долгами",finances
"Вывоз из РФ слитков золота весом от 100 г потребует разрешения, а крупных сумм наличных — декларации о происхождении",finances
Два вотума недоверия спустя. Франция приняла бюджет на 2026 год,finances
В Госдуме обещают устранить излишние банковские блокировки,finances
Обеднел только Дуров: российские миллиардеры за месяц стали богаче почти на 20 млрд долларов,finances
"Четверо человек, подозреваемых в торговле людьми в Финляндии, попытались сбежать в РФ через закрытую границу",finances
Минфин предложил ввести уголовную ответственность за срыв работы временных администраций в иностранных банках,finances
Тратить или копить? Разбираем финансовые заблуждения россиян,finances
"Пара игрунок из Лензоопарка могла бы воспользоваться семейной ипотекой с 1 февраля. Проверьте, сможете ли вы",finances
Налоговая предложила не платить налог за арендные квартиры. «Фонтанка» проверила — это ловушка!,finances
Обрушение продолжается: золото уже меньше 4900 долл.,finances
"«Финансовый коллапс неминуем»: Гутерриш рассказал, когда у ООН могут закончиться деньги",finances
Минфин хочет ограничить крупные пополнения наличными через банкоматы,finances
Цена золота обрушилась ниже 5 000 долларов за унцию,finances
"В НБКИ рассказали, на сколько в России сократился объем выдачи автокредитов",finances
"В 2025 году заемщики с рыночной ипотекой старались погасить ее досрочно, «льготники» не торопились",finances
"Борьба с инфляцией, или Вопрос веры. Как наши ожидания управляют экономикой России",finances
"Вступило в силу решение ЕС о внесении РФ в список стран, связанных с отмыванием денег",finances
Состоятельные банковские клиенты в зимние праздники тратили деньги на здоровье и отдыхали внутри страны,finances
Новости компаний,finances
"В Смольном рассказали, за какой помощью едут в Петербург медицинские туристы. Вообразите такую ситуацию: встали утром и решили отложить хотя бы 200 рублей в кубышку. Историческая память шепчет: «Лучше потрачу сейчас, вдруг потом что-то случится».",finances
"НДФЛ в плюсе, налог на прибыль в минусе. В Смольном рассказали, как плановое охлаждение экономики повлияло на городской бюджет. Вообразите такую ситуацию: встали утром и решили отложить хотя бы 200 рублей в кубышку. Историческая память шепчет: «Лучше потрачу сейчас, вдруг потом что-то случится».",finances
«Фонтанка» приглашает на круглый стол «Платформенная экономика и экосистемы как драйвер цифровой трансформации»,finances
Токаев заявил о выводе более 7 триллионов тенге через казахстанский банк «из сопредельной страны»,finances
Русский классик про деньги — отгадайте автора цитат,finances
ВТБ: ипотечный рынок в 2026 году может вырасти на четверть,finances
В Петербурге и области за год раскрыты хищения электричества на полмиллиарда рублей,finances
Золото бьет рекорды — стоит ли прыгать в последний вагон,finances
Копить нельзя тратить. Как жена классика поставила запятую верно и чем это поможет нам,finances
Каждый третий ипотечный заемщик в 2025 году использовал материнский капитал,finances
"Япония оценила ущерб от пиратства аниме, манги и музыки в десятки миллиардов долларов",finances
«Ъ»: глава Минфина предложил Путину легализовать онлайн-казино,finances
Минобороны затребовало доступ к банковским данным и кредитным историям россиян,finances
"Чистая прибыль Банка «Санкт-Петербург» за 2025 год составила 39,7 млрд рублей",finances
Венгры за миллиард евро выкупят у «Газпром нефти» акции сербской компании,finances
В Госдуме заявили о росте рисков использования карт Visa и Mastercard,finances
"Количество россиян-банкротов превысило 2,2 миллиона человек",finances
В России с сентября банки будут использовать универсальный QR-код при любых переводах,finances
Politico: США рассматривают возможность военно-морской блокады Кубы,finances
США ввели санкции против теневого флота Ирана и «на всякий случай» направили армаду на Ближний Восток,finances
Росфинмониторинг поддержал идею ограничить число банковских карт для нерезидентов,finances
В Петербурге вновь повысили единовременную выплату при заключении контракта с Минобороны,finances
"Петербургские студенты за последние полгода больше всего потратили на еду, кафе и маркетплейсы",finances
«Фонтанка» приглашает на круглый стол «Платформенная экономика и экосистемы как драйвер цифровой трансформации»,finances
Курс доллара «вернул 2016-й» и опустился до 75 рублей. Почему это не радует,finances
"Россияне накопили на счетах за 2025 год 66,5 трлн рублей",finances
Расходы автомобилистов на сервис и топливо за год выросли почти на 50%,finances
Путин: РФ обсуждает с США использование своих замороженных активов на восстановление территорий в зоне СВО,finances
Европарламент приостановил работу над торговым соглашением между ЕС и США,finances
ЦБ: инфляция за 2025 год стала самой низкой за последние пять лет,finances
Количество вкладов в Банке «Санкт-Петербург» в 2025 году выросло на 32%,finances
Минфин ответил на претензию по царским долгам России на $225 млрд,finances
«Сумма не имеет значения». В России — «эпидемия» массовых блокировок карт и счетов. Что делать клиентам,finances
Биткоины в законе. Криптовалюту велено легализовать на высшем судебном уровне,finances
"Все по плану. Дефицит бюджета РФ по итогам 2025 года составил 5,65 трлн рублей",finances
"ЦБ предложил запретить производство и продажу предметов, похожих на банкноты и монеты",finances
«Нужна душа». Силуанов: Ни один искусственный интеллект не справится с формированием бюджета,finances
"Спрятать деньги от инфляции. Куда выгодно инвестировать в 2026 году: вклады, облигации или недвижимость",finances
Что будет с ценами в 2026 году и к чему петербуржцам готовить семейный бюджет,finances
"Суд обратил в доход государства имущество бывшего мэра Сочи Алексея Копайгородского. Много, много имущества",finances
Новости компаний,finances
"«Могу это сделать»: Трамп пригрозил новыми пошлинами странам, выступающим против его планов аннексии Гренландии",finances
Россия потребовала отозвать иск по «имперским долгам» США на $225 млрд,finances
Россия скупила почти все грузинские яблоки в 2025 году,finances
Белоруссия легализует криптобанки: Лукашенко подписал новый указ,finances
"Суд закрыл процесс по иску Банка России к Euroclear на 18,2 триллиона рублей",finances
Инвестфонд США потребовал с России более $ 200 млрд по «имперским долгам»,finances
Линкор класса «Трамп» может стать одним из самых дорогих военных кораблей в истории,finances
"Авто.ру: средняя стоимость отечественных машин в 2025 году подскочила до 1,95 миллиона рублей",finances
США нанесли удар по Ирану новыми точечными санкциями,finances
Экс-глава МИД Финляндии призвал открыть границу с РФ для улучшения экономической ситуации в стране,finances
Минфин предложил ограничить регистрацию сделок с наличными между физическими и юридическими лицами,finances
Два российских банка приостановили выдачу семейной ипотеки. Что происходит,finances
Путешествия вместо лекарств. На что петербуржцы тратили деньги по картам в зимние каникулы,finances
С новым вкладом. Где ловить последние повышенные ставки после праздников,finances
Зарубежные активы «ЛУКОЙЛа» никак не обретут нового хозяина. Минфин США продлил лицензию на продажу,finances
Росстат: цены на огурцы за первые 12 дней 2026 года выросли на 21%,finances
"Суд изъял в доход государства 18,07% акций головной компании ГК «КДВ»",finances
Apple поднимет цены на свои платные сервисы в России впервые за 10 лет,finances
Плюс НДС минус льготы. Кому можно будет сэкономить пару триллионов,finances
Аксаков: в России готовят законопроект о выводе криптовалют из-под особого регулирования,finances
"«Обязательно к исполнению». Трамп обложил пошлинами все страны, ведущие бизнес с Ираном",finances
"«Горизонт темнеет как на востоке, так и на западе»: Швеция увеличивает расходы на оборону",finances
Финляндия и Швеция предложили ввести новые санкции против РФ,finances
Лева больше нет. Банк России перестает устанавливать курс к еще одной валюте,finances
Без иллюзий. Какой будет экономическая ситуация в России-2026 — собрали максимально полный прогноз,finances
"Осторожное снижение без «режима автопилота». Экономисты рассказали, что будет с ключевой ставкой в 2026 году",finances
Компании Петербурга получили за год более 260 субсидий. Больше всего — на лизинг,finances
100 миллиардов одних штрафов. Кого и на сколько будут наказывать в 2026 году,finances
Премия «Признание и влияние»: ТОП-10 банков года,finances
Наш проект: Родные стены. Почему стоит вложить деньги в апарт-отель,finances
Рубль внезапно стал самой крепкой валютой мира. Что с ним такое и продолжится ли это в 2026 году?,finances
Загадочный трейдер заработал около полумиллиона долларов на захвате Мадуро,finances
Восстановить темпы роста экономики и увеличить собираемость налогов. Кремль — о поручениях Путина на 2026 год,finances
Bloomberg: состояние богатейших россиян-бизнесменов выросло почти на 33 млрд долларов,finances
США сняли санкции с экс-топ-менеджера Сбербанка Александры Бурико,finances
Минфин перевыполнил план по приватизации в 2025 году на 12 млрд рублей,finances
В Иране начались протесты торговцев из-за рекордного обвала риала,finances
ВТБ преодолел триллион по доходам на фоне восстановления маржи,finances
Владельцы АЗС «Лукойл» в США собрались обсудить угрозу закрытия своего бизнеса из-за санкций,finances
"Российский авторынок в 2025 году сократился почти на 20%, несмотря на господдержку",finances
Новости компаний,finances
Мантуров: 80% внешней торговли России приходится на дружественные страны. Специалисты консультируют бизнес по изменениям,finances
Глава «Интерроса» Потанин: слишком крепкий рубль помешает развитию страны,finances
Сбер подаст ходатайство в ЦБ: заблокированные санкционные активы переведут на отдельное юрлицо,finances
Минпромторг предложил отсрочить оплату утильсбора для производителей автомобилей. Но не всех,finances
"Вы же не банк. Верховный суд освободил от уголовной ответственности заемщиков, сообщающих ложные сведения в МФО",finances
Стало известно имя нового главы Агентства по страхованию вкладов. Прежний стал фигурантом дела о мошенничестве,finances
"В какую недвижимость вложить деньги, учитывая ситуацию в экономике",finances
Россияне задолжали по ипотеке более 23 триллионов рублей,finances
Арбитражный суд Москвы наложил арест на миллиарды Анатолия Чубайса и топ-менеджеров «Роснано»,finances
