text,label
Собянин наградил Романа Ротенберга за развитие московского спорта,sport
Андрей Кириленко: Олимпиада перестала объединять людей,sport
В «Зенит» перешел защитник Ваня Дркушич из «Сочи»,sport
Чемпионка из российской тюрьмы и батя из Турции. Семь историй Олимпиады,sport
Бывшие россияне выиграли на Олимпиаде 17 медалей,sport
Сборная США выиграла больше всех медалей на Олимпиаде в Париже,sport
Пилила дрова в пять лет и встречалась с Пикассо. Умерла одна из первых советских олимпийских чемпионок Галина Зыбина,sport
«Тополиный пух» и седьмой гол Глушенкова. Как «Зенит» обыграл «Динамо»,sport
Президент МОК Томас Бах решил не переизбираться на новый срок,sport
"Гол Глушенкова принес «Зениту» победу над «Динамо», Латышонок отбил пенальти",sport
Стал известен состав «Зенита» на матч против московского «Динамо»,sport
"Алжирская боксёрша, в которой заподозрили мужчину, выиграла золото Олимпиады",sport
Борца сборной Египта задержали на Олимпиаде за сексуальные домогательства,sport
«Это конкретные пацаны». Петербурженки рассказали о встречах с провалившими гендерный тест боксершами,sport
Каноист Петров последним из россиян остался без медали на Олимпиаде,sport
На Олимпиаде в Париже показали «Лебединое озеро». Необычную версию балета исполнили в перерыве баскетбольного матча,sport
В Петербурге отпразднуют «День физкультурника»,sport
Пепе объявил о завершении игровой карьеры в 41 год,sport
Провалившие гендерный тест боксеры бьют девчонок на Олимпиаде. Кто им это разрешил,sport
"Вторая боксерша, провалившая гендерный тест, вышла в финал Олимпиады",sport
"В Париже американским фигуристам вручили золото Олимпиады в Пекине, которое отобрали у России",sport
"«Это фейк, это доказано»: мэр Парижа опровергла информацию о том, что пять триатлонистов заболели после заплыва по Сене",sport
"Обладатель Кубка Стэнли Бобровский рассказал, в чем его секрет",sport
Сергей Бобровский: Кузнецов — это усиление для СКА,sport
"Евгений Малкин: я был в шоке, что Кузнецов поехал в СКА",sport
Сборная России по футболу в сентябре проведет два выездных товарищеских матча,sport
Арбитров матча киевского «Динамо» в ЛЧ задержали пьяными в Польше. Они несли дорожный знак,sport
Семак — о матче с «Динамо»: ждем интересной игры,sport
«Зенит» провел открытую тренировку в Александровском саду. Не все пошло по плану,sport
ВОЗ: более 40 спортсменов заразились коронавирусом на Олимпиаде в Париже,sport
«Серьезная война на фронте спорта»: Ирина Винер прокомментировала заявление о кампании США против российского спорта,sport
"Жена Сергея Семака рассказала, где она пропадала 2,5 года",sport
"Роман Ротенберг объяснил, почему у СКА не так уж и много хоккеистов",sport
СВР предупредила о готовящихся в США статьях о допинге в российском спорте,sport
На Олимпиаде в Париже еще два триатлониста заболели после заплыва по Сене,sport
Фонтанка SUP — 2024: самые яркие моменты,sport
Российские теннисистки Андреева и Шнайдер взяли серебро Олимпиады в парах,sport
Новости компаний,sport
Обязательно к посещению: лучшие места для sup-прогулок в Петербурге и Ленобласти. Все это можно купить в один клик,sport
Сюрреалистический поединок: на Олимпиаде в Париже встретились дзюдоисты с разницей в 60 килограммов,sport
Алжирская боксерша Иман Хелиф одержала победу над Анной Хамори и вышла в полуфинал Олимпиады,sport
Французский прыгун с шестом на Олимпиаде сбил планку пенисом и не попал в финал соревнований,sport
«Сегодня изи катка». Глушенков — о разгромной победе над «Ростовом»,sport
"Яркий, красочный и энергичный: посмотрите, как прошел фестиваль Фонтанка SUP — 2024:",sport
"Максим, это было круто. «Зенит» с Глушенковым уничтожили «Ростов» в Петербурге",sport
"Атакующий полузащитник Маркиньос стал игроком «Спартака». Его зарплата составит €1,4 миллиона в год",sport
"Быстро, еще быстрее: объявляем победителей гонки Фонтанка CUP",sport
"Фонтанка SUP стартовал: посмотрите, как 10 000 участников отправились в карнавальный заплыв",sport
"Фонтанка SUP! Смотрите, как начинался самый большой фестиваль сапсерфинга",sport
Российские теннисистки Андреева и Шнайдер вышли в финал олимпийского турнира,sport
Фонтанка SUP — 2024. Подробный путеводитель по фестивалю,sport
Апелляция Канады на итог командного турнира фигуристов на Олимпиаде-2022 отклонена. Россияне сохранили бронзу,sport
Петербурженка Анжела Бладцева вышла в финал Олимпиады в прыжках на батуте,sport
"С удочкой, парусом и острым носом: как выбрать сапборд для новичка на Фонтанку SUP и не только",sport
Российские теннисистки Мирра Андреева и Диана Шнайдер вышли в полуфинал Олимпиады,sport
Пока без сапсёрфинга: самые необычные виды спорта на Олимпиаде,sport
Единственный российский пловец на Олимпиаде в Париже Евгений Сомов выбыл из соревнований,sport
На международный фестиваль Фонтанка SUP собираются участники из 14 стран и более чем 200 городов,sport
Российские теннисистки Мирра Андреева и Диана Шнайдер вышли в третий круг Олимпиады,sport
"Проиграл, вылетел, сломал ракетку. Даниил Медведев завершил свое выступление на Олимпиаде",sport
Обладатель Кубка Стэнли Евгений Кузнецов подписал контракт с петербургским СКА,sport
Российский теннисист Роман Сафиуллин проиграл Карлосу Алькарасу в третьем круге Олимпиады,sport
Топ-5 товаров для начинающих сапсерферов: от доски до плавок,sport
Глава Всероссийской федерации художественной гимнастики Ирина Винер назвала свою преемницу,sport
Как получить призы за самую блестящую идею на Фонтанка SUP? Рассказываем про новую конкурсную номинацию,sport
"Выше, дальше, глубже! Восемь необычных рекордов на воде",sport
Российский теннисист Даниил Медведев разгромил австрийца Себастьяна Офнера во втором круге Олимпиады,sport
«Зенит» обыграл «Факел» в матче 1-го тура Кубка России,sport
МОК: бездействие в конфликте НОК Израиля и Палестины связано с «уходом от политики»,sport
ФК «Атланта Юнайтед» анонсировал переход футболиста Миранчука из итальянского клуба в американский,sport
Российские теннисистки Андреева и Шнайдер — во втором круге парного разряда Олимпиады. Они обыграли дуэт из Австралии,sport
Всемирные игры дружбы предложено перенести на 2025 год,sport
На суше и на воде: какие развлечения ждут участников и зрителей Фонтанка SUP,sport
Карбоновая или надувная: как выбрать доску для сапсерфинга,sport
Российские теннисисты Даниил Медведев и Мирра Андреева проиграли итальянцам и выбыли из турнира смешанных пар Олимпиады,sport
Российский теннисист Сафиуллин обыграл Томаса Этчеверри на Олимпиаде в Париже,sport
Российского пауэрлифтера оштрафовали за употребление допинга. Спортсменка признала вину частично,sport
"Джентльмен в веселёньких трусах, нырнувший за шапочкой пловчихи, сорвал аплодисменты на Олимпиаде",sport
Новости компаний,sport
Российские теннисисты Медведев и Сафиуллин выбыли из парного турнира Олимпиады в Париже,sport
Британец Джордж Рассел выиграл Гран-при Бельгии «Формулы-1». И был дисквалифицирован сразу после гонки,sport
Станислас Вавринка разгромил российского теннисиста Павла Котова на старте Олимпиады,sport
Российский теннисист Сафиуллин обыграл чилийца Алехандро Табило и вышел во второй круг Олимпиады,sport
Мирра Андреева не смогла выйти во второй круг на ОИ-2024. Она уступила Магде Линетт,sport
Российская теннисистка Екатерина Александрова проиграла китаянке Юэ Юань и выбыла из одиночного турнира ОИ-2024,sport
Российская теннисистка Диана Шнайдер обыграла итальянку Элизабетту Коччаретто на Олимпиаде в Париже,sport
Хотите стать сильнейшим сапбордистом? Успейте зарегистрироваться на гонку Фонтанка CUP,sport
Тренировку по триатлону на Олимпиаде в Париже отменили из-за загрязнения воды в Сене. Во всем виноваты дожди,sport
Петербургский пловец Евгений Сомов вышел в полуфинал Олимпиады в Париже,sport
От Маска до Ивлеевой. Церемония открытия Олимпиады 2024 года вызвала бурю негодования,sport
Илон Маск назвал церемонию открытия Олимпиады неуважением к христианам,sport
Олимпиада-2024 объявлена открытой. В первый день соревнований выступят 8 спортсменов из России,sport
17-летняя российская теннисистка Мирра Андреева выиграла первый турнир WTA в карьере,sport
В Париже началась церемония открытия Олимпийских игр,sport
Первого спортсмена отстранили от Олимпиады в Париже из-за допинга,sport
Осталась всего неделя до фестиваля Фонтанка SUP: готовьте доски и костюмы!,sport
Кто из участников доставит летнее настроение на Фонтанка SUP и получит приз? Рассказываем о новой конкурсной номинации,sport
Коллективный отдых: 33 компании выставят корпоративные команды на Фонтанка SUP в этом году,sport
Сборная Франции по футболу разгромила команду США на Олимпиаде в Париже,sport
Футбольная сборная Марокко обыграла Аргентину на ОИ-2024. Скандальный матч доиграли спустя два часа после остановки без зрителей,sport
Президент Всемирного антидопингового агентства Витольд Банька пригрозил США спортивной изоляцией,sport
Защитник «Зенита» Марио Фернандес покидает команду,sport
Первые Олимпийские игры по киберспорту пройдут в Саудовской Аравии в 2025 году,sport
Зимняя Олимпиада 2030 года пройдет во Французских Альпах,sport
Приставы хотят взыскать с Хабиба Нурмагомедова десятки миллионов рублей,sport
С сайта МОК убрали информацию о трансляции Олимпиады в России,sport
В Норвегии во время матча болельщики закидали футбольное поле рыбными котлетами,sport
Какой макияж поможет получить призы на фестивале Фонтанка SUP? Рассказываем о новой конкурсной номинации,sport
La Repubblica: российские власти «сорвали» переход в «Зенит» сербского полузащитника Ивана Илича,sport
«Зенит» стартовал в новом сезоне с разгрома «Крыльев Советов»,sport
"«Трасса, созданная самой природой». Как в Петербурге проходит чемпионат России по водно-моторному спорту",sport
Медведев пошутил над «Фламенго» после конфуза с экс-президентом России,sport
Россияне смогут увидеть Олимпиаду-2024. МОК будет транслировать Игры на своем сайте,sport
«Зенит» отдал вратаря Одоевского в «Ростов»,sport
"«Форма льва». Смотрите, в чем будут играть футболисты «Зенита» в новом сезоне",sport
Спортсмен из Австралии ампутировал часть пальца руки ради участия в Олимпиаде,sport
"«Зенит» показал золотой шеврон, который украсит новую форму",sport
Вице-президент бразильского футбольного клуба перепутал главу правления «Зенита» с Дмитрием Медведевым,sport
Аргентинские футболисты спели расистскую кричалку и попали в политический скандал,sport
Новости компаний,sport
"«Моя судьба — бурные потоки. Главное, себе не врать». История жизни 69-летней скалолазки Татьяны Коваль",sport
"МОК опубликовал окончательный список из 15 россиян, которые выступят на ОИ-2024",sport
Александр Медведев: «СКА Арену» нужно доработать и решить финансовые условия,sport
Футболист «Сочи» Аттьят-Алла сбежал из расположения команды в Петербурге,sport
Петербургский суд прекратил дело об употреблении допинга слепой спортсменкой,sport
Мэр Парижа искупалась в Сене в преддверии Олимпиады,sport
Безопасность на воде: обязательное снаряжение для катания на сапе,sport
"Для самых смелых и быстрых: осталось две недели, чтобы успеть присоединиться к гонке Фонтанка CUP",sport
От рекордов до пожара. 60-миллиардную «СКА Арену» попросили привести себя в порядок,sport
Главный тренер сборной Англии Гарет Саутгейт ушел в отставку после Евро-2024,sport
"В Смольном рассказали, кто будет устранять недостатки, выявленные на «СКА Арене»",sport
"И в дождь, и в солнце. Во что одеваться для катания на сапе?",sport
Хоккейный клуб СКА подпишет контракт с Евгением Кузнецовым. Ранее его дисквалифицировали из-за проблем с наркотиками,sport
Аргентина в овертайме обыграла Колумбию и завоевала Кубок Америки,sport
Испания стала чемпионом Европы по футболу в четвертый раз,sport
Фигуристка Александра Трусова заявила о возвращении к соревнованиям,sport
Плющенко «послал в космос» просивших его поддержать бойкот Олимпиады депутатов,sport
Два гола Глушенкова и психоз Клаудиньо. Как «Зенит» выиграл девятый Суперкубок,sport
«Зенит» обыграл «Краснодар» и в девятый раз взял Суперкубок,sport
Болельщики «Зенита» устроили шествие в Волгограде перед матчем за Суперкубок,sport
Sports.ru: Олимпиаду в России показывать не будут,sport
Российский теннисист Даниил Медведев проиграл испанцу Алькарасу в полуфинале Уимблдона. Без истерики не обошлось,sport
Смольный заплатит почти 15 миллионов рублей призерам Игр БРИКС,sport
Россиянин Амир Ибрагимов подписал контракт с «Манчестер Юнайтед»,sport
В Дортмунде определился второй финалист чемпионата Европы по футболу: Англия выиграла у Нидерландов,sport
У «Флагштока» прошло взвешивание боксеров,sport
"«К этому нужно относиться с уважением»: Песков о спортсменах, которые отказались ехать на Олимпиаду",sport
Соболев не перейдет в «Зенит»,sport
"Диана Арбенина, HammAli&Navai, Zoloto, зрелищные гонки- GARAGE FEST на автодроме Игора Драйв!",sport
Испания победила Францию и вышла в финал чемпионата Европы по футболу,sport
Даниил Медведев победил первую ракетку мира Янника Синнера и вышел в полуфинал Уимблдона,sport
Алина Кабаева опровергла лоббирование отказа россиян от участия в Олимпиаде в Париже,sport
РИА Новости: Соболев официально станет игроком «Зенита» в ближайшие дни,sport
Спортивный комплекс «Алмаз — Антей» продолжает работу и летом,sport
Петербуржцы смогут пообщаться с олимпийскими чемпионами на выставке «Мой Петербург»,sport
«Зенит» упустил победу в матче против «Црвены Звезды»,sport
"Сергей Волков: я не перестал мечтать о Европе, но сейчас я игрок «Зенита», надо добиться чего-то здесь",sport
Тренер «Зенита» Семак пообщается с петербуржцами в историческом парке «Россия — моя история»,sport
Голландия вышла в полуфинал Евро-2024,sport
Англия обыграла Швейцарию и вышла в полуфинал Евро-2024,sport
Новости компаний,sport
Профессиональный велосипедист Андре Дреге погиб во время гонки в Австрии,sport
Судьи матчей UEFA теперь будут общаться только с капитанами команд,sport
Украинцы требуют не пускать петербурженку на Олимпиаду,sport
Российские борцы решили не ехать на Олимпийские игры из-за недопуска сильнейших спортсменов,sport
На Евро-2024 — второй полуфиналист: Франция обыграла Португалию по пенальти,sport
«Зенит» обыграл аргентинский «Тальерес» в матче Летнего кубка,sport
Испания выиграла у Германии в матче 1/4 чемпионата Европы по футболу и стала первым полуфиналистом,sport
Российский пловец Евгений Сомов принял приглашение МОК выступить на Олимпиаде,sport
Добрый жест УЕФА: игрок сборной Англии условно дисквалифицирован за непристойность на Евро,sport
СКА подписал четырехлетний контракт с Никитой Зайцевым,sport
На Олимпиаде-2024 выступят шесть российских теннисистов,sport
На Евро-2024 опять скандал из-за националистических жестов. Теперь отличился защитник сборной Турции,sport
Нидерланды обыграли Румынию на чемпионате Европы по футболу,sport
«Зенит» стартовал в Летнем кубке с разгрома «Сочи»,sport
Шиза на «Вираже»: кидавшийся креслом на матче «Зенит» — «Спартак» болельщик наказан,sport
Экс-хоккеист СКА Мичков подписал контракт с «Филадельфией»,sport
Сборная Франции победила команду Бельгии в 1/8 финала Евро-2024,sport
Несколько российских теннисистов отказались от участия в парижской Олимпиаде в нейтральном статусе,sport
Ураган накрыл матч «Зенит-2» — «Спартак-2»,sport
«Спартак» объявил об уходе Промеса,sport
"Семак оценил покупку Глушенкова, Горшкова, Волкова и Латышонка",sport
"«Кто-то придёт, кто-то уйдёт»: «Зенит» может подписать еще двух новичков",sport
Ерохин останется в «Зените» еще на один год,sport
Соболенко снялась с Уимблдона за два часа до первого матча,sport
"«Я счастлива, что поеду на Олимпиаду». Петербурженка Бладцева объяснила, почему не откажется от приглашения МОК",sport
Германия обыграла Данию на Евро-2024. Не помешала даже гроза,sport
Сборная Италии проиграла Швейцарии и вылетела с Евро-2024,sport
Сборная России по дзюдо отказалась выступать на Олимпиаде в Париже,sport
МОК назвал новых допущенных на Олимпиаду российских спортсменов,sport
«Зенит» сделал бесплатным вход на матч против «Сочи»,sport
"«Привет, это Валера». Карпин продлил контракт со сборной России на четыре года",sport
"МОК назвал российских спортсменов, допущенных к парижской Олимпиаде в нейтральном статусе. Гребцам, стрелкам и пятиборцам не повезло",sport
Тренера вратарей «Зенита» Бирюкова назначили советником председателя правления клуба,sport
Болельщик прыгнул на Роналду после матча Португалия — Грузия,sport
Хоккеист Павел Дацюк объявил о завершении карьеры,sport
Российские пловцы получат по 2 млн рублей за достижения на уровне олимпийского чемпиона,sport
"Вратарь Латышонок заявил, что хочет стать новым Малафеевым для «Зенита»",sport
"Новый полузащитник «Зенита» Глушенков назвал игроков, которых хотел бы увидеть в команде",sport
Судья потерял сознание на матче Кубка Америки,sport
"«В детстве говорила, что буду на трех Олимпиадах». Победительница Игр БРИКС — о жизни легкоатлета в эпоху запретов",sport
Новости компаний,sport
Павла Дацюка введут в Зал хоккейной славы,sport
Мичков покидает СКА и присоединяется к «Филадельфии Флайерз»,sport
«Зенит» объявил о переходе защитника Сергея Волкова,sport
Еще один защитник. Горшков перешел в «Зенит»,sport
Как Россия победила всех на Играх БРИКС,sport
Умерла легендарная теннисистка и комментатор Анна Дмитриева,sport
И на квадроциклах. В Ленобласти разыграют кубок губернатора Петербурга по конкуру,sport
Франция сыграла вничью с Нидерландами на Евро-2024,sport
Сборная Австрии в Берлине обыграла Польшу в матче Евро-2024,sport
Украина выиграла свой первый матч на Евро-2024. На групповом этапе она победила команду Словакии,sport
Хавьер Паскуаль подписал новый контракт с баскетбольным «Зенитом»,sport
"«В своей ванной ему нет равных». Губерниев ответил Киркорову, который назвал себя чемпионом мира по плаванию",sport
Грабители напали на обладателя «Золотого мяча» Роберто Баджо,sport
"От севера до юга: из каких регионов приедут претенденты на кубки, медали и призы Фонтанки CUP",sport
Россия досрочно выиграла медальный зачет игр БРИКС,sport
Сборная Испании вышла в плей-офф Евро-2024. В этом ей очень помог автогол итальянцев,sport
Англия сыграла с Данией вничью в матче чемпионата Европы по футболу,sport
"Сборная Сербии спаслась в конце матча против Словении на Евро-2024. Посмотрите, как это было",sport
Максим Глушенков перешел в «Зенит»,sport
«Локомотив» подтвердил возможный переход Глушенкова в «Зенит»,sport
«Я принял решение отказаться от участия». Допущенный до Олимпиады велогонщик из Выборга не поедет на игры,sport
"Сербия пригрозила сняться с Евро-2024, если УЕФА не накажет болельщиков Албании и Хорватии",sport
"Сборная Германии первой на Евро-2024 вышла в плей-офф, обыграв команду Венгрии",sport
"Хорватия упустила победу в матче с Албанией на Евро-2024. Посмотрите, как это было",sport
"Комментатор игр БРИКС в прямом эфире заявил, что «всякие шмары нам не нужны»",sport
"В июле в Петербурге сыграют «Зенит», «Црвена Звезда», «Тальерес» и «Сочи»",sport
Польские власти обвинили российских хакеров в срыве трансляции матча Евро-2024,sport
WADA добивается четырехлетней дисквалификации двух российских гребцов,sport
Команда Португалии победила сборную Чехии в матче чемпионата Европы,sport
Криштиану Роналду и Пепе установили новые рекорды на Евро-2024,sport
"«Мото Драйв»: скорость, спорт и развлечения",sport
Капитан сборной Франции сломал нос на Евро-2024 и будет носить маску,sport
"Смотрите, как Словакия сотворила первую сенсацию Евро-2024, обыграв Бельгию",sport
Усиление к юбилею. «Зенит» на столетие решил купить всех,sport
"Смотрите, как Нидерланды вырвали победу у Польши",sport
«МОК что-то напутал». Петербурженке Анжеле Бладцевой еще не гарантировано место на Олимпиаде,sport
"Теннисисты Рублёв, Хачанов и Самсонова не выступят на Олимпиаде в Париже",sport
"МОК назвал имена первых россиян, допущенных до Олимпиады-2024. В списке есть и петербуржцы",sport
Германия стартовала на домашнем Евро-2024 с разгрома Шотландии,sport
Российский вратарь Матвей Сафонов официально перешел в «ПСЖ»,sport
Новости компаний,sport
Международный союз конькобежцев сократил количество прыжков в произвольной программе фигуристов,sport
В «Зенит» перешёл вратарь Евгений Латышонок,sport
«Зенит» договорился с «Локомотивом» о покупке полузащитника Глушенкова,sport
"Евро-2024 уже здесь. Где смотреть, кто играет и за кого болеть",sport
Сборная Украины будет под усиленной охраной на Евро-2024,sport
К участию в Олимпиаде допустили всех российских теннисистов из заявки,sport
«Зенит» договорился с «Балтикой» о покупке вратаря Евгения Латышонка,sport
Вратарь «Ростова» пошутил про «миллиарды от «Зенита» за ошибку в решающем матче,sport
Стали известны соперники «Зенита» по группе в Кубке России,sport
Торопитесь присоединиться! За 10 дней на Фонтанку SUP зарегистрировалось больше 3 тысяч человек,sport
В Санкт-Петербурге во время ПМЭФ прошел традиционный утренний забег,sport
Ротенберг продолжит тренировать СКА,sport
Сборная России разгромила Белоруссию в товарищеском матче,sport
Федерацию шахмат России лишили членства в ФИДЕ,sport
Как фанера над Парижем? Вратарю Сафонову ограничили выезд из РФ из-за долга по алиментам в 60 млн рублей,sport
Дружбы не будет. Как Россия не смогла провести альтернативную Олимпиаду,sport
Игрока «Балтики» наказали на два матча за средний палец в адрес «Зенита»,sport
Посол Бразилии в РФ доволен большим количеством бразильцев в российском футболе,sport
Ротенберг: мы постоянно боремся с блатными детьми,sport
Ротенберг: выручка СКА с 2011 года выросла в 22 раза,sport
Как меняется СКА после провала в Кубке Гагарина,sport
«Зенит» хочет купить еще одного казахстанца в команду,sport
РФС оштрафовал на 100 тысяч пошутившего про «денежки на карту» игрока «Рубина»,sport
Вратарь Васютин ушел из «Зенита»,sport
Мбаппе официально перешел в «Реал»,sport
«Зенит» подписал с Кержаковым новый контракт,sport
Летом в «Зенит» могут вернуться два воспитанника из других клубов РПЛ,sport
Станислав Черчесов стал главным тренером сборной Казахстана,sport
Аршавин назвал лучших воспитанников «Зенита» в сезоне 2023/24,sport
Ребята с нашего двора: почему в «Зените» так мало играют собственные воспитанники?,sport
