text,label
"Заключительная неделя января стала последней возможностью попытаться оформить ипотеку по прежним правилам. С февраля рынок окончательно переходит в новую регуляторную конфигурацию: принцип ""одна ипотека — в одни руки"", усиленный контроль долговой нагрузки заёмщиков и более жёсткие фильтры при одобрении кредитов.",finances
"Рынок жилья в Петербурге в первом полугодии 2026 года ждёт финал ипотечного бума перед спадом на рынке, последняя неделя января может оказаться одной из самых напряжённых, считают эксперты.",finances
"Банки настаивают на исключении из второго пакета мер по борьбе с мошенничеством права регулятора устанавливать срок действия платёжных карт, опасаясь, что это может привести к полной блокировке карт Visa и Mastercard, сообщил ""Ъ"".",finances
"МТС-банк официально объявил о приобретении 99,9% акций старейшего петербургского Экси-банка. О фактической смене собственников кредитной организации ""ДП"" стало известно ещё в 2024 году.",finances
"Повторный аукцион по продаже московского аэропорта Домодедово назначен на 29 января 2026 года, сообщил представитель ПСБ.",finances
"Жителям Петербурга рассказали про возможные причины блокировки перевода в банке, об этом сообщили в пресс-службе прокуратуры города.",finances
В первой половине января активность жителей Петербурга по отмене самозапретов на кредитование существенно возросла.,finances
В Петербурге стало больше индивидуальных предпринимателей. Но динамика их кредитования замедляется.,finances
"До 13 февраля акционеры Совкомбанка должны проголосовать за поглощение Витабанка. Об этом говорится в бюллетене для голосования на внеочередном заочном собрании, разосланном акционерам в начале января.",finances
"ФАС вынесла на обсуждение законопроект, облегчающий жизнь заёмщикам. Кредиторам запретят избирательный подход в одобрении страховщиков.",finances
Ажиотаж вокруг семейной ипотеки оказался дополнительно раздут сообщениями о паузах банков в выдаче кредитов.,finances
"Банки Петербурга после новогодних праздников в штатном режиме продолжают работу по выдаче семейной ипотеки, информацию подтвердили сами представители банков и девелоперы, ежедневно сопровождающие сделки.",finances
"""Метрострой Северной столицы"" (МССС) полностью перейдёт в собственность Петербурга. Проект соответствующего постановления главы города Александра Беглова был вынесен на антикоррупционную экспертизу в четверг, 15 января.",finances
"Активное внедрение цифрового рубля в России началось с конца прошлого года. Но пока ещё не все препятствия на этом пути устранены. Что мешает переходу на электронную валюту — в обзоре ""ДП"".",finances
"Государственная корпорация ""Агентство по страхованию вкладов"" (АСВ) 21 января 2026 года начнёт первый этап выплат кредиторам петербургского банка ""Таврический"". Об этом сообщили в пресс-службе госкорпорации.",finances
С 2026 года малый бизнес стал активнее переходить на оплату наличными деньгами. В сфере услуг этот тренд особенно заметен.,finances
"Краснодарский Внешфинбанк закрыл в Петербурге свою сеть отделений, отказавшись от ведения бизнеса в регионе. Это решение нового собственника банка.",finances
"Клиенты, впечатлённые доходностью банковских вкладов конца прошлого года, пытаются сохранить её, по мере снижения ключевой ставки и перераспределяя сбережения в  пользу консервативных инвестиционных продуктов.",finances
Клиенты крупных банков начали массово жаловаться на необоснованные блокировки как минимум за неделю до Нового года.,finances
"Средняя ставка по накопительным счетам в крупнейших банках РФ, ориентированных на привлечение средств населения, в декабре увеличилась на 0,09 процентного пункта (п. п.) и достигла 16,06%. Это следует из индекса накопительных счетов «Финуслуг».",finances
"В 2025 году Петербург вошёл в число регионов-лидеров по уровню роста закрытий банковских отделений, свидетельствуют данные ЦБ РФ.",finances
Президент России Владимир Путин на встрече с бизнесом призвал к справедливому решению спора между маркетплейсами и банками.,finances
"Банк России 25 декабря включил компанию ""Яндекс финансовая платформа"" в реестр операторов финансовых платформ, сообщили в пресс-службе Центробанка.",finances
Основной ущерб от мошенничества сегодня концентрируется в так называемых моторных видах страхования — каско и ОСАГО (см. диаграммы).,finances
В Петербурге под конец года возник ажиотажный спрос на ипотеку и выросли очереди на оформление документов. Ситуация спровоцирована ужесточением льготных программ и массовым увольнением банковских работников.,finances
"В 2026 году ожидается сокращение программ лояльности и кешбэка у банков, рассказали специалисты банковского сектора.",finances
"В России в конце 2025 года значительно вырос спрос на рефинансирование ипотеки. Некоторые эксперты фиксируют семикратный рост спроса на эту услугу, выяснили ""Известия"".",finances
"Кого затронет отмена льгот по обслуживанию банковских карт в 2026 году и кто может оказаться в выигрыше — в обзоре ""Делового Петербурга"".",finances
"Банк ""Санкт-Петербург"" за 11 месяцев 2025 года зафиксировал чистую прибыль в размере 37 млрд рублей, что на 22,2% меньше по сравнению с аналогичным периодом прошлого года, сообщил ""Ъ"" со ссылкой на финансовую отчётность банка.",finances
"В Петербурге вновь открылся единственный офис Азиатско–Тихоокеанского банка (АТБ), чьё головное представительство расположено в Благовещенске. Это вторая попытка кредитной организации начать работу в регионе после ухода из города в 2022 году. Руководителем допофиса стал бывший вице–президент ВТБ Сергей Кульпин.",finances
На последнем заседании в 2025 году ЦБ РФ может сохранить ключевую ставку. Или решительно её понизить.,finances
"В Государственной думе выступили против изменений в законодательство, направленных на ограничение скидок на маркетплейсах. Позицию озвучил первый зампредседателя IT-комитета Госдумы, председатель правления РОЦИТ Антон Горелкин.",finances
"В России объёмы выдачи кредитных карт в ноябре 2025 года достигли трёхлетнего минимума, пишет ""Ъ"" со ссылкой на БКИ ""Объединённое кредитное бюро"" (ОКБ).",finances
"АО КБ ""Индустриальный Сберегательный Банк"" лишился лицензии на осуществление банковских операций, следует из сообщения Центробанка",finances
Банк России впервые подробно прокомментировал свои возможные действия в связи с планами Евросоюза по изъятию его замороженных активов.,finances
"Банк России подал иск к международной компании Euroclear о взыскании причинённых убытков, сообщили в пресс-службе ЦБ РФ.",finances
"Переданный от ГУП ""Пассажиравтотранс"" в ведение СПб ГКУ ""Агентство внешнего транспорта"" Автовокзал №2 на Обводном канале в 2026 году планирует увеличить выручку от безналичной реализации билетов на 16%. Такая оценка содержится в закупочной документации на услуги эквайринга.",finances
Российская экономика обречена расти медленными темпами. А снижение ключевой ставки может закончиться на уровне 13% годовых.,finances
В 2026 году Центробанк снизит ключевую ставку до 7%. Такое мнение выразил экономист Евгений Надоршин.,finances
"В России карты ""Мир"" с истекшим сроком действия всё равно продолжат работать, сообщает АО ""Национальная система платёжных карт"" (НСПК).",finances
"Банки повышают проценты по депозитам, подтягивая пассивы в конце года. Маркетинговые акции стали скромнее, чем 10 лет назад, но уровень ставок по вкладам на короткие сроки заметно вырос.",finances
"Банки обяжут привязывать ИНН (индивидуальный налоговый номер) клиентов к их новым и уже существующим счетам, рассказала зампред Банка России Ольга Полякова.",finances
"Грядущий 2026 год станет одним из самых привлекательных для инвесторов, гласит инвестиционная стратегия, которую ""ВТБ Мои Инвестиции"" представили во второй день Инвестиционного форума ВТБ ""РОССИЯ ЗОВЁТ!"".",finances
"В РФ могут отложить изменение закона о платформенной экономике из-за спора банков с маркетплейсами, сообщил зампред Банка России Алексей Гузнов.",finances
"Рыночная капитализация всех криптоактивов за минувшую неделю снизилась на 3%. По данным информационного ресурса Coingecko, она вновь к вечеру вторника, 2 декабря, опустилась до уровня $3 трлн.",finances
"Выгоду от ""эффекта Долиной"" и схожих историй с неоднозначной покупкой–продажей жилья извлекли страховщики: спрос на полисы взлетел в 3–4 раза.",finances
"Президент – председатель правления Банка ВТБ Андрей Костин и его первый заместитель Дмитрий Пьянов на брифинге в ходе форума ""Россия зовёт"" прокомментировали идею последнего заменить плавающий курс рубля валютным коридором.",finances
"В России сложилась 	проблема с формированием курса рубля, заявил первый зампред ВТБ Дмитрий Пьянов. Об этом он написал в комментарии к своей пьесе под названием ""Инфляция, или Сон в зимнюю ночь"".",finances
"Арбитражный суд Петербурга и Ленинградской области утвердил мировое соглашение между ""ЮниКредит Банком"", входящим в итальянскую группу Unicredit, и французско-голландским холдингом Ralmir Holding B.V., являющимся собственником крупного петербургского торгово-развлекательного комплекса (ТРК) ""Радуга"" на проспекте Космонавтов.",finances
"Темпы прироста депозитов населения в банках оказались ниже, чем ставки по ним. На фоне снижения доходности можно ожидать сокращения объёмов вкладов.",finances
"Банки сократили объём кредитования индивидуальных предпринимателей, но продолжают искать заёмщиков.",finances
"Конфликт между банками и гигантами сферы e–commerce набирает обороты. Возможный запрет маркетплейсам устанавливать скидки при оплате картами дочерних банков может лишить покупателей выгоды, а сами платформы — новой аудитории.",finances
"Что нужно учитывать современному предпринимателю в ведении собственного дела, как привлечь квалифицированный персонал, за счёт чего облегчить своё финансовое положение — в материале ""ДП"".",finances
"ЦБ РФ уточнил, какие переводы через СБП попадут под проверку на признаки мошенничества согласно новым правилам.",finances
"Банк России признал, что случайными пострадавшими в борьбе с мошенниками оказываются всё больше простых граждан. Но с января 2026–го методика борьбы становится ещё жёстче.",finances
"Вице-губернатор Петербурга Алексей Корабельников предложил перераспределять налоги маркетплейсов на прибыль в бюджеты регионов, пропорционально их выручке, полученной на территории каждого субъекта РФ.",finances
"Доля отказов по заявкам на кредиты растёт, но показатель важен исключительно кредиторам, а не заёмщикам.",finances
"Европа нуждается в ""восстановлении здравого смысла в финансовом управлении"", иначе она постепенно исчезнет, причём с идеальной отчётностью.",finances
"Стоимость товаров на маркетплейсах не должна зависеть от способа оплаты, заявила глава Банка России Эльвира Набиуллина на конференции ЦБ ""Фокус на клиента"".",finances
"Пользователи утром 17 ноября сообщают о сбое в работе мобильного приложения Сбербанка, согласно данным сайта ""Сбой.рф"".",finances
"В Петербурге в октябре индекс потребительских цен на товары и услуги по сравнению с началом года вырос на 4,01%, следует из данных Петростата 14 ноября.",finances
"Банк России анонсировал очередные меры борьбы с мошенниками, предлагая считать таковыми переводы самому себе через СБП свыше определённой суммы.",finances
Банк России планирует включить крупные переводы на свои счета через систему быстрых платежей (СБП) в перечень мошеннических признаков.,finances
"Ставки по ипотеке в стагнации, хотя ключевая снижается. Спрос на кредиты для покупки жилья робко оживает.",finances
"Объём неплатежей по ипотеке в Петербурге с начала года к октябрю вырос в 1,9 раза, с 4,6 млрд до 8,6 млрд рублей, согласно данным ЦБ РФ.",finances
"Президент России Владимир Путин одобрил покупку компанией ООО ""Ренессанс Капитал — Финансовый Консультант"" Ситибанка в РФ, следует из официально опубликованного распоряжения.",finances
"Петербургский Экси-банк вышел из состава соучредителей местной микрокредитной компании ""Э-финанс"", передав контроль над организацией дочерней компании ПАО ""МТС"".",finances
"Сеть автозаправочных станций (АЗС) Teboil в Финляндии может прекратить свою деятельность из-за санкций против российской нефтяной компании ""Лукойл"".",finances
"Петербург стал одним из городов-лидеров рейтинга по уровню популярности установления самозапретов на кредиты, сообщает Банк России.",finances
"В Петербурге будет окончательно ликвидирован банк с финским происхождением ""Банкирский дом"", свидетельствуют данные Агентства по страхованию вкладов.",finances
Британско-литовский банк Revolut объяснил череду блокировок счетов клиентов-россиян необходимостью соблюдения условий санкций.,finances
Банк ВТБ полностью ликвидировал в Петербурге сеть отделений своего БМ-банка.,finances
"С 1 ноября банки, которые возвращают средства украденные мошенниками, будут получать вознаграждение до 5 тыс. рублей за операцию, сообщает пресс-служба НСПК.",finances
"На следующем заседании Центробанка 19 декабря возможно снижение ключевой ставки до 15,5-16% годовых, сообщил зампредседателя комитета Совета Федерации по бюджету и финансовым рынкам Андрей Епишин",finances
Федеральная служба по интеллектуальной собственности (Роспатент) зарегистрировала товарный знак компании Visa.,finances
"В Петербурге с начала 2025 года спрос на автокредиты снизился в 1,5 раза. За этот период объём выданных автокредитов в регионе составил 57,2 млрд рублей, сообщили в пресс-службе Национального бюро кредитных историй (НБКИ).",finances
