text,label
"Пока Москву засыпает снегом, петербуржцы участвуют в самой массовой лыжной гонке России (фото)",sport
Директор игорной зоны в Сочи во время любительского хоккейного матча жестоко избил соперника клюшкой по голове (видео),sport
Союз биатлонистов России написал жалобу в международную федерацию из-за запрета на флаг в своём логотипе,sport
Российские хоккеисты победили Финляндию с самым молодым дебютантом в истории сборной после Третьяка и Овечкина (фото),sport
Глава оргкомитета Евро-2020: Петербург готовится провести турнир при 100-процентной загрузке «Газпром Арены» (фото),sport
Финская полиция прекратила дело в отношении российского лыжника Большунова,sport
Новости компаний,sport
«Зенит» не хочет отпускать Дриусси в аренду в «Ривер Плейт»,sport
"«Будут выглядеть, как нормальные мужики». Как в России и в Петербурге начали развивать мужскую художественную гимнастику (фото)",sport
Шэрон Стоун оценила выступление российской фигуристки Александры Трусовой (фото),sport
Глава оргкомитета Олимпийских игр в Токио может подать в отставку из-за сексистских высказываний,sport
Сергей Семак: Хотелось бы уехать тренировать в топовый европейский чемпионат,sport
Российские биатлонистки готовились к ЧМ-2021 «частично на базе НАТО» в Словении,sport
Музыка Чайковского заменит российский гимн на чемпионате по конькобежному спорту,sport
Месси назван лучшим футболистом десятилетия. Россияне в список не попали,sport
"Хабиб Нурмагомедов заявил, что не собирается возвращаться в октагон. «Пусть ребята дерутся за титул»",sport
Официальной причиной крушения вертолёта Коби Брайанта названа дезориентация пилота в облаках,sport
Российским биатлонистам на ЧМ-2021 запретили публиковать в соцсетях флаг и герб страны (фото),sport
Бузова продолжает покорять фигурное катание. Певица примет участие в новом ледовом проекте Плющенко и Рудковской (фото),sport
Источник: Дриусси вернется в Аргентину после продления контракта с «Зенитом»,sport
Отечественные фигуристы выступят на чемпионате мира с изменённой эмблемой Федерации фигурного катания на коньках,sport
"«Ребята увидели, что я упал на газон и заплакал. Тогда я все рассказал». Полузащитник «Зенита» Сутормин — о смерти отца",sport
"Семенович возмутили слова Быстрова про ее грудь: «Может, вам тоже стоило что-то отрезать, чтобы быстрее бегали по полю?» (видео)",sport
Кокорин провёл дебютный матч за «Фиорентину». СМИ назвали игрока «деревянным» и «неготовым»,sport
Лыжник Большунов досрочно выиграл Кубок мира,sport
"Как Трусова, Туктамышева и другие фигуристки унизили мужское катание (видео, фото)",sport
БК «Зенит» получил разрешение заполнить стадион на 50 процентов,sport
Никита Мазепин из-за санкций будет выступать в «Формуле-1» без флага и гимна России,sport
Сын владельца «Уралкалия» Никита Мазепин опять угодил в историю. Гонщика «Формулы-1» оштрафовали за езду на красный свет,sport
СКА лишь в овертайме справился с «Локомотивом» (фото),sport
Петербургский фигурист Евгений Семененко выиграл юниорский чемпионат России (видео),sport
«Зенит» узнал дату и время первого официального матча в 2021 году,sport
Чемпионат мира по хоккею 2021 года пройдет только в Риге,sport
"ФХР пожизненно дисквалифицировала тренера из Петербурга, пнувшего ребенка",sport
"«Вы очернили весь петербургский детский хоккей». За тренера, пнувшего юного подопечного, заступились",sport
СКА проиграл московскому «Динамо» в третий раз за сезон,sport
"Канадского хоккеиста рижского «Динамо» уволили за украденную у Ковальчука клюшку. А сначала говорили, что это уборщица",sport
Президент ФИФА: ЧМ-2022 пройдет со зрителями,sport
Домашний матч против «Нижнего Новгорода» БК «Зенит» сыграет со старыми коронавирусными ограничениями,sport
"Генсек Федерации бокса России: Боксерская общественность готова объяснить участникам несогласованных акций, что так вести себя не следует",sport
Источник: По решению международной федерации Латвия в одиночку проведет хоккейный чемпионат мира,sport
Российская конькобежка Воронина выиграла дистанцию на этапе Кубка мира,sport
Переболевшие коронавирусом Дзюба и Лунёв присоединились к «Зениту» на сборах (фото),sport
Как повлиял коронавирус на детский футбол в Петербурге и что будет дальше,sport
Российский саночник Роман Репилов завоевал «золото» на чемпионате мира,sport
СКА разгромил московский «Спартак»,sport
Большунов выиграл гонку классическим стилем на этапе КМ. Не помешало даже массовое падение лыжников,sport
Новости компаний,sport
"Халк не приедет в «Зенит». Футболист официально перешел в бразильский «Атлетико Минейро» (видео, фото)",sport
Экс-чемпиону мира Рою Джонсу-младшему готовят место в Федерации бокса России,sport
"«Я расстроен». «Зенит» продал своего воспитаника Леона Мусаева (видео, фото)",sport
"Исполняющим обязанности главного тренера сборной России по хоккею на третий этап Евротура назначен Ларионов, проваливший в январе МЧМ",sport
Дзюба и Лунёв вылечились от коронавируса и скоро прилетят к «Зениту» в Дубай,sport
"Борис Пиотровский: С осторожным оптимизмом надеемся, что матчи Евро-2020 пройдут в Петербурге со зрителями",sport
Расследование IBU: Бывший глава Международного союза биатлонистов Бессеберг получал от России взятки в виде проституток,sport
«Я никогда не использовал запрещёнку». Бегун Сергей Шубенков опроверг информацию о проваленном допинг-тесте (фото),sport
"Российского бегуна Сергея Шубенкова поймали на допинге. Ранее он говорил, что отечественная легкая атлетика на грани развала из-за допинговых скандалов",sport
"УЕФА подтвердил, что чемпионат Европы в 2021 году пройдет в Петербурге и ещё 11 городах",sport
Двух российских теннисисток пожизненно дисквалифицировали за договорные матчи,sport
Российские биатлонисты будут выступать на чемпионате мира под флагом своего Союза,sport
Роспотребнадзор разрешил СКА вдвое увеличить максимальную заполняемость Ледового дворца,sport
"«Я просто хотел поговорить». Российский лыжник Большунов объяснил, зачем он сбил с ног финского спортсмена (видео)",sport
Черчесов привился от коронавируса (фото),sport
"Доход «Зенита» в прошлом сезоне составил 236,5 млн евро. Это один из лучших показателей в Европе",sport
Конора Макгрегора отстранили от боев на полгода (видео),sport
Сердар Азмун готов уйти из «Зенита»,sport
"«Зенит» должен «Барселоне» 9 млн евро за Малкома, каталонцы тоже за него недоплатили",sport
Российский лыжник Большунов извинился за атаку на финского спортсмена,sport
"Sasha is here! «Фиорентина» поприветствовала Кокорина и показала его медосмотр (видео, фото)",sport
"Экс-вратарь «Зенита» Малафеев, госпитализированный с коронавирусом, пошел на поправку",sport
Финский лыжник отказался подавать заявление на атаковавшего его после финиша Большунова,sport
Кокорин вместе с семьей прилетел в Италию для завершения перехода в «Фиорентину» (фото),sport
РУСАДА не будет оспаривать решение суда о двухлетней дисквалификации российского спорта,sport
На российского лыжника Большунова написали заявление в финскую полицию. Жалобщики увидели в действиях спортсмена «нападение»,sport
Российские биатлонистки выиграли эстафету на этапе Кубка мира в Италии,sport
"Российский лыжник Большунов попытался ударить финна ещё на трассе, а после финиша сбил его с ног. Всю российскую команду дисквалифицировали",sport
На закрытой станции «Зенит» закончат художественное оформление до чемпионата Европы в 2021-м,sport
"Биатлонист Логинов упал, сломал палку, но все равно стал чемпионом в индивидуальной гонке на этапе Кубка мира (видео)",sport
Зинедин Зидан заразился коронавирусом,sport
Четверых российских хоккеистов во главе с Овечкиным отстранили от игр НХЛ за нарушение коронавирусных ограничений,sport
«Зенит» обыграл турецкий «Анадола Эфес» и поднялся на третье место в Евролиге,sport
СКА обыграл «Витязь» на выезде (фото),sport
«Спартак» продал Кокорина в «Фиорентину». Зарплата футболиста уменьшилась на миллион евро,sport
Федора Емельяненко госпитализировали с коронавирусом,sport
«Можно сравнить с отпуском». Врачи рассказали о состоянии заболевшего коронавирусом экс-вратаря «Зенита» Малафеева (фото),sport
"Криштиану Роналду стал лучшим в истории по голам в официальных матчах, но не всё так однозначно (фото)",sport
Турецкие дипломаты поддержат своих на матче против баскетбольного «Зенита» в Петербурге,sport
«Еще один непобежденный Нурмагомедов». Брат Хабиба дебютировал в UFC удушающим приемом (видео),sport
Новости компаний,sport
Экс-«зенитовец» Халк стал лучшим легионером в истории РПЛ (фото),sport
"Мужчины впервые выступят на первенстве России по художественной гимнастике. Зрителей не будет, но можно увидеть, как это выглядит (видео)",sport
Госпитализированный с коронавирусом экс-вратарь «Зенита» Малафеев находится в состоянии средней тяжести (фото),sport
"Сергей Семак привился от коронавируса. Теперь его жену раздражает, что он продолжает носить маску",sport
Экс-вратаря «Зенита» Малафеева госпитализировали в больницу с тяжелой формой коронавируса. Легкие поражены на 40 и 70 процентов,sport
Евролига снимет документальный фильм про БК «Зенит». А еще это может быть важно для участия в следующем сезоне элитного турнира,sport
Месси дисквалифицирован на два матча за удар игрока «Атлетика» по голове. Это была его первая прямая красная карточка в карьере,sport
«Некоторые клубы в футбольной премьер-лиге выполняют функции желчного пузыря. То есть их существование совершенно не обязательно»,sport
Минск лишили чемпионата мира по хоккею,sport
«Зенит» поддержал идею сокращения РПЛ до 12 команд,sport
Соцсети всех клубов «Зенит» атаковали турецкие болельщики. Дело — в неосторожном твите о переходе нападающего Озила (фото),sport
В Госдуме согласились заменить гимн на «Катюшу» на Олимпиаде,sport
Не забыть термос и шапку. Где в Петербурге и его окрестностях можно встать на лыжню,sport
"Хабиб Нурмагомедов допустил, что может возобновить карьеру. Для этого нужно одно условие",sport
В Турции прошел футбольный матч под снегопадом. Команда в белой форме буквально растворилась на фоне снега (фото),sport
"Семак: Учитывая экономическую ситуацию в мире, найти усиление «Зениту» будет непросто",sport
Спонсировать чемпионат мира в Минске отказался и один из старейших партнеров турнира. Президент ИИХФ уже не так уверен в проведении турнира в Белоруссии,sport
"Nivea не будет спонсировать ЧМ-2021, если он пройдет в Минске",sport
"Google официально заявил, что удалил YouTube-канал «Ахмата» из-за санкций США",sport
РПЛ и Роскомнадзор заступились за «Ахмат» после блокировки YouTube-канала грозненского клуба,sport
ФК «Ахмат» лишился YouTube-канала,sport
Источник: Дзюба нарушил коронавирусные ограничения в Москве за несколько дней до сдачи положительного теста на COVID-19,sport
«КамАЗ» в 18-й раз выиграл ралли «Дакар». Занять весь пьедестал россиянам не помешало даже столкновение с вертолетом (видео),sport
"«Если мужчина, то нужно отвечать». Плющенко не принял извинения хореографа Тутберидзе",sport
Футболист «Зенита» Вендел похвастался айфоном и Sony PlayStation из чистого золота. Цена только телефона — полмиллиона рублей (фото),sport
"Расходимся, драки не будет. Хореограф Тутберидзе извинился перед Плющенко",sport
Официально: футболисты «Зенита» Дзюба и Лунев заболели коронавирусом (фото),sport
Дзюба не полетел на первый сбор с «Зенитом». Футболист сдал сомнительный тест на COVID-19,sport
В Петербурге стартуют «Лыжные стрелы» (фото),sport
Гимн России на Олимпиадах и чемпионатах мира может заменить «Катюша» (видео),sport
"Американская гольфистка о тесте на коронавирус: Теперь мужчины понимают, что чувствуют женщины во время орального секса (видео, фото)",sport
Среди захватчиков Капитолия обнаружили двукратного олимпийского чемпиона по плаванию. Ему предъявили обвинения,sport
"«Очень хочется заткнуть этот рот». Хореограф Тутберидзе объяснил, почему хочет побить Плющенко",sport
"Глава Международной федерации хоккея Фазель об объятиях с Лукашенко: Получилось немного глупо, мне неловко (видео)",sport
Петербургская фигуристка Станислава Константинова ушла от Плющенко из-за некомфортных условий (фото),sport
СКА прервал серию из четырех поражений. Подколзин вернулся в состав,sport
"Широков продал бутсы, которыми пинал судью, за 100 тысяч рублей. Деньги и бутсы отдадут детскому дому",sport
Футболисты «Урала» отказались прививаться от коронавируса. Заставлять их не будут,sport
"Плющенко построил коттеджи для Косторной, Трусовой и Липницкой и показал их, чтобы не запускали дроны (фото)",sport
Бывший директор «Зенита» Павел Пивоваров перешел в московское «Динамо»,sport
Новости компаний,sport
"Самый титулованный тренер по американскому футболу, который раньше поддерживал Трампа, отказался принимать награду из его рук",sport
"Пепе отказался переходить в «Зенит», несмотря на большие деньги",sport
"Теннисист из США узнал во время матча о том, что он заболел коронавирусом. Ему дали доиграть, но турнир он продолжить не сможет",sport
Источник: Руководство СКА не дает играть 19-летнему Подколзину из-за решения уехать в НХЛ,sport
Американский гольфист обозвал сам себя во время турнира. Но ему всё равно пришлось извиняться перед ЛГБТ-сообществом,sport
"Дзюба засветил жену, Ловрен пылесосил, а у Шамкина — романтика в Дубае. Как игроки «Зенита» провели праздники (видео, фото)",sport
Тренер по фигурному катанию Алексей Мишин заболел коронавирусом. Он рассказал «Фонтанке» о симптомах и при чем тут чемпионат России,sport
Российский боец Джефф Монсон объявил о завершении карьеры из-за травмы. Теперь он сможет сосредоточиться на работе депутата Красногорска,sport
Россиянин Большунов второй раз победил на лыжной многодневке «Тур де Ски»,sport
Российские биатлонисты прервали антирекордную серию «золотом» в смешанной эстафете,sport
Дмитрий Губерниев: Я досмотрел видео с Дзюбой до конца. Меня оно не возбудило (фото),sport
Российские хоккеисты со слезами на глазах встретили поражение от Финляндии в матче за бронзовые медали МЧМ. Золото разыграли Канада и США (видео),sport
Смольный перечислил адреса для коньков и лыж. В списке десятки вариантов,sport
Почему Канада разгромила Россию на МЧМ и что теперь делать российским матерям,sport
"Россия и Финляндия поборются за третье место молодёжного чемпионата мира по хоккею (видео, фото)",sport
Три российских футболиста попали в список 50 восходящих звёзд по версии УЕФА,sport
Заставили понервничать. Молодежная сборная России с разницей в одну шайбу обыграла Германию на молодежном чемпионате мира,sport
БК «Зенит» проведет первые матчи в новом году со зрителями,sport
"Сквозь кровь, слезы и дизлайки Плющенко. Как прошел многострадальный чемпионат России по фигурному катанию (видео)",sport
«Он успел сплотить нас общей целью — побеждать». История лучшего в мире волейбольного тренера,sport
"«Миллер был вне себя от гнева, узнав о продаже Быстрова». «Газпром» 15 лет в «Зените»",sport
"«Родченков мог заложить «бомбу замедленного действия», которая рванула сейчас». Светлана Журова — про допинг-эру российского спорта",sport
"А ты сноубордист или лыжник? 11 мест под Петербургом, где можно это выяснить",sport
Российский спорт забанили на два года. Почему это всё равно победа,sport
"Драка на «пустых» трибунах, четыре гола «Зенита», но не все в ворота «Спартака»: финал года на «Газпром Арене» (фото)",sport
«От судьи зависит — будет ли много голов или матч превратится в бой». «Зенит» и «Спартак» снова готовы скандалить из-за судейских ошибок,sport
Российские футбольные фанаты получили во Франции тюремные сроки за избиение англичанина на Евро-2016,sport
Стала известна зарплата 16-летнего суперюниора из СКА,sport
Hasta la vista. Шварц с «Динамо» проиграл «Зениту» в Петербурге (фото),sport
"Автор поправок Путина, бывший директор ФСБ и защитник Мутко. Кто теперь обеспечит независимость РУСАДА от власти",sport
"«Могла любому ответить: Сейчас ты сам пойдешь на ворота». История футболистки «Зенита», которая еще недавно собирала секретные лазеры (видео, фото)",sport
"Девушка, которую трогал за грудь российский гонщик Мазепин: Это была всего лишь шутка, он никогда не причинял мне боль",sport
"Российский гонщик «Формулы-1» Мазепин потрогал женщину за обнаженную грудь. Теперь он извиняется, а болельщики требуют его увольнения (видео)",sport
«Зенит» поставил с «Боруссией» грустную точку в Лиге Чемпионов,sport
"«Нам нечего терять». Что движет Екатериной Мироновой и Евгением Устенко, которые занимаются самым непопулярным видом фигурного катания в Петербурге (видео, фото)",sport
Брейк-данс и еще три новых вида спорта вошли в программу Олимпиады-2024,sport
"Футболист «Лестера» снес радужный флажок, празднуя забитый гол. ЛГБТ-активисты требуют наказания (фото)",sport
«Зенит» вернулся в Петербург и без зрителей разгромил «Урал». У Азмуна хет-трик,sport
Ну это-то наконец дно? «Зенит» опять разгромили в Брюгге (фото),sport
"Безумная езда, шлем с кристаллами Сваровски и собственная команда. Как владелец «Уралкалия» пробил дорогу своему сыну в «Формулу-1»",sport
Новости компаний,sport
"Комментатор Константин Генич: Если Малком не провал, что тогда называть провалом? (видео)",sport
"«Это всё равно, что узнать, кто сильнее — Человек-паук или Бэтмен»",sport
Навка снова бросила вызов Плющенко и Рудковской. Жена Пескова открыла собственную Академию фигурного катания (фото),sport
"Майк Тайсон съел «ухо» Роя Джонса в День благодарения (видео, фото)",sport
Тысячи аргентинцев прощаются с Марадоной в прямом эфире в резиденции президента Аргентины (видео),sport
"Марадона умер. Два года назад он уже умирал в Петербурге (видео, фото)",sport
"Максим Пацифик Дукельский: У фанатов есть вопросы к Семаку, но оставим их до зимней паузы. А единственная претензия к Дзюбе — он «свинья»",sport
«Зенит» проиграл в Риме и прощается с Лигой чемпионов. У петербургского клуба все еще одно очко,sport
«Кровь тогда была почти на каждой тренировке». Как «Зенит» отлил себя в бронзе 40 лет назад и получил первые медали,sport
"Эротика на льду, четыре падения Трусовой и триумф Туктамышевой. В Москве прошел самый огненный этап Гран-при",sport
«Зенит» отдал победу в Чечне. Судье или противнику — вопрос,sport
США разрешили себе сажать в тюрьму за мошенничество с допингом граждан любой страны. Что значит «Акт Родченкова»,sport
"Он кормил Николя Саркози вырезкой, а теперь варит яйца для самого дорогого футболиста «Зенита» (фото, видео)",sport
"Игорь Ларионов: Я не хвастаюсь, но моя карьера — особенная. Хочется передать этот опыт молодым хоккеистам",sport
Петербургские мастера дартса стали чемпионами России и обладателями Кубка России (фото),sport
«Кубок «Карьяла» превратился в фарс и шутку». Как российская молодежка расправилась с мужиками в Хельсинки,sport
Дзюба передернул матч с «Краснодаром». Под свист фанатов (фото),sport
«Зенит» упустил победу над «Лацио». Первое очко в Лиге чемпионов не утешает (фото),sport
«Я взял бы три «золота» на Паралимпиаде. Если бы сборную не отстранили» (фото),sport
Россия в суде пытается избежать пропуска трех Олимпиад из-за дисквалификации. Что об этом нужно знать,sport
"«Легким не хватало места в груди, каждый вдох — словно их что-то сдавливало». Баскетболист «Зенита» рассказал о последствиях коронавируса (фото)",sport
"В Дортмунде не понимают, как фанаты «Зенита» попали на матч с «Боруссией». «Фонтанка» рассказывает (фото)",sport
Как и за что «Газпром» увольнял тренеров «Зенита»,sport
Готовимся к зиме. 7 предметов спортивной одежды для города и отдыха,sport
«Зенит» опять проиграл в Лиге чемпионов. Шансов на выход из группы — ноль,sport
Судьи из Петербурга Безбородов и Левников отстранены от работы после матча «Краснодар» — «Спартак». Их обвинили в предвзятости (фото),sport
Американцы не включили Загитову в рейтинг лучших фигуристов всех времен. Зато там есть Медведева,sport
Аквабайкеры — не только хулиганы. Как гидроциклисты ищут общий язык с городскими властями,sport
Владимир Путин позвонил Хабибу Нурмагомедову и поздравил с победой,sport
«Мы не ждали чуда от возвращения Садырина». Как 25 лет назад «Зенит» вернулся в Высшую лигу (фото),sport
"«Я пообещал маме, что это будет мой последний бой». Как уходил Хабиб Нурмагомедов и что об этом говорят (видео, фото)",sport
«Зенит» опять проиграл. Семак в отставку не собирается (фото),sport
"«Хабиб поумнел за эти десять лет, но в остальном никак не изменился». Друг Нурмагомедова из Петербурга рассказал о предстоящем бое (фото)",sport
«Брюгге» отправил на дно. «Зенит» начал Лигу чемпионов с поражения,sport
Роман Ротенберг: Возглавить СКА? Никогда не говори никогда,sport
"Туалетный скандал, побег американца и новый русский чемпион. Как прошел St. Petersburg Open 2020 (фото)",sport
Портовое дерби. «Зенит» в Петербурге обыграл бывших соседей,sport
"Сергей Семак: Мы с Дзюбой одна команда, выигрываем и проигрываем вместе",sport
Невынужденная ошибка. Американский теннисист сбежал из Петербурга из-за коронавируса,sport
"Михаил Кержаков: «Одним из первых начал носить маски. На меня смотрели, как на привидение»",sport
Новости компаний,sport
"St.Petersburg Open теряет из-за коронавируса и усталости теннисистов, но все российские топы пока держатся",sport
"Переманивал Медведеву, хочет ввести трансферы, как в футболе, и платить фигуристам миллионы долларов. Кто возглавил петербургское фигурное катание",sport
Как детский футбол в Петербурге живет во времена COVID-19,sport
Новый БК «Зенит» — беднее и благороднее. Как петербуржцы подготовились ко встрече с баскетбольной «Барселоной»,sport
Экстремальное голосование: выбери лучших стрит-спортсменов Петербурга,sport
"Дебют Загитовой в «Ледниковом периоде» не удался. Фанаты требуют её заменить (видео, фото)",sport
Тактическая ничья. «Зенит» упустил победу в Москве в игре против «Спартака» (фото),sport
"«Спартак» — «Зенит». Мишган и Серьган про злого Миллера, доброго Федуна, отсутствие кружев и морщинистый живот (фото)",sport
"«Зенит» ждут в Лиге чемпионов воспоминания: Дебют Семака, прощание со Спаллетти, родина Ломбертса",sport
«Зенит» и в разборках с ГУ МВД продолжает лидировать (фото),sport
Экстремалы Петербурга устроили тест-драйв мобильного интернета в прямом эфире,sport
