text,label
Российскому бензину ни жарко ни холодно от конфликта на Ближнем Востоке. Объясняем почему,auto
"«Осторожно, голуби». А вы разберётесь в старых дорожных знаках?",auto
Более 6 миллиардов рублей направили на поддержку шинной отрасли в 2025 году,auto
«ГАЗель» полностью перекрыла съезд на КАД. Есть погибший,auto
Московское шоссе встало в одной из крупнейших пробок утра,auto
Едем как петербуржцы. А вы пройдёте сложный тест на знание ПДД?,auto
«Мешает машина? Это ваши проблемы». Коллекция автохамов от читателей «Фонтанки»,auto
Петроградскую набережную и проспект Большевиков ограничат почти до середины весны,auto
Костромин просил креатива. Нейросети ответили: «Запустите „Ладу“ в космос и честно признайте недостатки»,auto
На КАД сняли ограничение скорости. На обработку дороги ушло больше 800 тонн соли,auto
На площади Восстания на время отключат светофор,auto
«Я не комментирую. До свидания». Как долг в 100 млн и восемь заблокированных счетов стерли с карт РРТ Барабанова,auto
"Кубок губернатора, футбол и съемки «Сталина» перекроют улицы в Петербурге",auto
Новости компаний,auto
Снегопад отсыпал Петербургу аномальных пробок. Заторы в Петербурге превысили обычные вечерние пробки на 2 балла,auto
"«Похудели» и прокачались к лету. Яндекс показал самокаты нового поколения, которые выйдут на улицы Петербурга. Туравтобусам выделили 52 адреса под бесплатную парковку",auto
"Налоговая заблокировала счета «Феникса», восставшего из пепла РРТ. Рассказываем о важных нововведениях",auto
Разработчик электромобилей отбил бренд «Руссо-Балт». Продажи BMW российской сборки выросли почти в три раза в 2025 году.,auto
В Петербурге готовятся к толпам туристов на парковках,auto
Многокилометровая пробка парализовала Пулковское шоссе,auto
Китайский GAC снял с продажи в России свой самый доступный кроссовер,auto
Правила обучения в автошколах изменятся: чего ждать будущим водителям с 1 марта,auto
Октябрьскую набережную сузят на несколько дней ради подготовки к «Алым парусам»,auto
"Малоохтинский, Казакова, Салова. Где еще ждать перекрытий и ограничений в конце февраля",auto
Петербург встречает длинные выходные аномальными пробками,auto
Калининградская сборка обеспечила рост продаж BMW в России,auto
На ЗСД закроют съезд с Витебской развязки. На Лермонтовском ограничат движение до середины лета,auto
Volga заменит Volkswagen. Производство легенды возобновится в Нижнем Новгороде,auto
"«Можно, а зачем?» станет товарным знаком",auto
"По миллиону сверху за каждую машину. В правительстве придумали, как бороться с «серым» импортом",auto
На дамбе у Кронштадта оставили для проезда одну полосу,auto
В России появятся новые поводы для аннулирования водительских прав,auto
«Мы сегодня не выходим даже на эту траекторию»: АВТОВАЗ сократил план продаж на февраль на 15%,auto
Система против «ведер». Почему страховщики просят КС разрешить не разоряться на старые машины,auto
При несдаче практического экзамена на водительские права в России могут обязать снова сдавать теорию,auto
Комтранс: в Петербурге почти забыли про наличку в общественном транспорте,auto
Даже Ким Чен Ын пересел на Mercedes. Почему встал завод «Аурус» и кто платит по долгам,auto
Манежную площадь перекроет турнир по мини-футболу,auto
КАД до конца февраля замедлили и сузили у развязки с Приморским,auto
Кабмин отсрочил оплату утильсбора для производителей автомобилей. Но не всех,auto
Reuters: BMW пытается запретить китайскому подразделению экспорт автомобилей в Россию,auto
"«Китайцы» оказались ликвиднее Lada. Названы автомобили, которые теряют меньше всего денег",auto
Bild: BMW отзывает больше полумиллиона машин по всему миру из-за риска пожара,auto
ТАСС: Алиханов анонсировал перезапуск бывшего завода Toyota в Петербурге в 2026 году,auto
Путепровод над КАД в Горбунках станет реверсивным до начала марта,auto
На ЗСД будут перекрывать съезды на развязке с Автомобильной и Ленинским,auto
В Москве ГИБДД попыталась оштрафовать доставку за робота-курьера. Есть ли жалобы в Петербурге?,auto
Ток дошел до Кронштадта. На острове открыли «быстрые» заправки для электромобилей,auto
АГР ищет новые источники комплектующих для продолжения выпуска автомобилей Solaris,auto
Временный мост в Усть-Луге до весны будут закрывать на ночь. Его уже приходилось восстанавливать,auto
"Рынок автокредитов в России сменил динамику: в январе выдачи упали, но в деньгах выросли",auto
Петербург начинают готовить к «Алым парусам»: Октябрьскую набережную сузят на несколько дней,auto
«Ъ»: в России вырос спрос на каршеринг,auto
"На старт, внимание! Регистрация на «ЗСД Фонтанка Фест» откроется 2 марта",auto
«Логичный шаг». Эстония полностью закроет на ночь проезд через границу с Россией. С таким предложением вышло МВД,auto
"Стала известна причина коллапса у «Пионерской». Общее количество легковых автомобилей в России сократилось в 2025 году до 52,8 миллиона штук",auto
У «Пионерской» — транспортный коллапс. Сломанный светофор собрал пробки со всех сторон,auto
"В России предлагают регистрировать авто, объявленные в розыск за рубежом",auto
МВД составило критерии для оценки эффективности автошкол,auto
"LADA провалилась на треть, «китайцы» — наполовину. Январское падение продаж перекроило авторынок",auto
Участок «Скандинавии» под Петербургом стал реверсивным до конца февраля,auto
ЗСД будут перекрывать по ночам в ближайшие дни,auto
Китай запретит скрытые дверные ручки в автомобилях с 2027 года из-за рисков для безопасности,auto
Съемки фильма «На краю детства» перекроют улицы в центре Петербурга,auto
Бывший завод General Motors в Шушарах начал сборку «китайцев». Но пока «неофициально»,auto
Рынок автолизинга просел на треть. Спасение пришло от машин с пробегом ​,auto
Пробки в Петербурге почти достигли максимума,auto
Петербург встал в 8-балльных пробках к началу часа пик,auto
"Цена аварии взлетает. Выплаты по «железу» бьют рекорды, страховщики готовят рост цен на полисы",auto
«Ведомости»: Chery переводит сборку Omoda на завод АГР в Петербурге,auto
"Концерн Hyundai Motor подтвердил, что не будет выкупать завод в Петербурге",auto
В Петербурге гонщик из Ижевска в третий раз попался полиции. Трилогию о спецстоянках дополнил «фигурист» на BMW,auto
На Пулковском шоссе до конца года ограничат движение у дороги в аэропорт,auto
Автостоянка на Конюшенной площади возобновляет работу,auto
Российский электромобиль «Атом» поступит в продажу в апреле этого года,auto
"Стекла — в отрыв, колодки — в обвал. Как курс юаня обрушил цены на авторасходники",auto
ЗСД перекроют от Екатерингофки до Благодатной,auto
Волгоград и Новосибирск потеряли более 450 тысяч машин за год. Рейтинг автомобильных столиц России по итогам 2025 года,auto
"«Мостотрест» показал, как обновляют Рубежный путепровод в Сестрорецке",auto
В Петербурге уплотнились пробки. Кроме ЗСД и КАД встали дороги на юго-западе,auto
Пробег «Пулково — Пушкин» перекроет улицы в Петербурге в первый день февраля,auto
Уходит эпоха! ГАИ забирает «четкие» номера ЕКХ,auto
Подмосковный гаишник толкал фуру в горку и стал героем интернета,auto
"«Парадокс»: число дилерских контрактов в России достигло максимума за 23 года, но количество центров уменьшается",auto
"Завод забыл, а Россия нет. В состарившемся российском автопарке водятся 1,2 млн ВАЗ-2107",auto
Пробки с юга Петербурга переезжают в центр. Водители пишут о перекрытиях,auto
В АВТОВАЗе рассказали о ценах на самые доступные автомобили Lada. Кому полагаются скидки,auto
ЗСД Петербурга обновил рекорд по количеству поездок,auto
Вечерние пробки средь бела дня: в Петербурге 7 баллов,auto
Петербург отрастил пробки: подъезды к КАД побагровели на юге города,auto
В России в 2025 году купили рекордное количество автомобилей с пробегом,auto
В Петербурге перекрыли КАД. На юге выросли пробки,auto
"Большеохтинский мост перекрыли из центра, Пискаревский стоит",auto
Половину КАД и Мурманское шоссе будут перекрывать в течение дня,auto
Новости компаний,auto
Аномалия и перекрытия. Пробки в Петербурге удивляют перед часом пик. В Госдуме анонсировали масштабное обновление программы,auto
Центр Петербурга вновь перекрыт: нет проезда по Дворцовому мосту и набережной,auto
В центре Петербурга после новых тарифов стали меньше парковаться в платной зоне,auto
Участком М-11 у Петербурга в 2025 году пользовались до 24 тысяч машин за день,auto
Центр Петербурга обрастает пробками: водители сообщают о перекрытиях,auto
Авторынок подал тревожный сигнал: в России продажи автомобилей за неделю резко упали,auto
Международный марафон перекроет Дорогу жизни под Петербургом почти на день,auto
Игра по своим правилам. Петербург выбрал лидером Haval Jolion,auto
Близится ремонт Ладожского моста. Ограничения введут под конец января,auto
"Набережную Лейтенанта Шмидта ограничат до февраля, а Пионерскую улицу — на 2,5 года",auto
«На рассмотрении». Глава «Автодора» — о росте стоимости проезда по платным трассам в 2026 году,auto
Расходы автомобилистов на сервис и топливо за год выросли почти на 50%,auto
Запчасти в тумане. Как дефицит и цены взвинтили выплаты по ОСАГО в полтора раза за три года,auto
Как изменятся правила обучения в автошколах: к чему готовиться,auto
Глава Минтранса: ручное вождение автомобилей через 20 лет станет экзотикой,auto
Наш проект: На трассе М11 проверили качество интернета — что выяснили,auto
На Киевском шоссе введут реверс под Гатчиной,auto
Перестройтесь заранее. На дамбе меняется схема движения на подъезде к Кронштадту,auto
ТАСС: Минтранс работает над законопроектом о постоплате парковочных сессий,auto
В Кронштадте обновят дорожную разметку на 20 улицах и шоссе,auto
"Синопскую ограничили до марта, Салова перекрыли до конца февраля",auto
Mercedes перенес выпуск электрического GLB в Венгрию на фоне падения акций,auto
На ЗСД закроют съезды из-за дорожных работ,auto
"Английскую набережную перекроют, а улицу Марата сузят из-за мероприятий",auto
Шоферам из ближнего зарубежья планируют разрешить полгода ездить по России,auto
Зимние запреты на парковку — в активной фазе. С начала года эвакуировали 19 машин,auto
ЗСД подорожает в полночь. Меняются тарифы для транспондеров,auto
"ЗСД встал на севере, КАД — на юге. В Петербурге необычно плотные пробки",auto
"«Формульную» Ferrari Шумахера и Ирвайна выставят на аукцион в Париже за €7,5 миллиона",auto
Продажи тяжелых грузовиков в России рухнули до минимального показателя за пять лет,auto
Как доехать до купелей в Петербурге на общественном транспорте,auto
"Вице-губернатор Поляков рассказал, сколько машин собрали петербургские заводы в 2025 году",auto
"Улицу Есенина перекроют для ремонта теплосети, Красносельское шоссе сузят ограждения",auto
"Авто.ру: средняя стоимость отечественных машин в 2025 году подскочила до 1,95 миллиона рублей",auto
Прибыль с привкусом грусти. Почему Lada проигрывает Китаю в цене и в темпах,auto
Что будет с ценами на топливо в 2026 году и как изменения стоимости отразятся на каждом из нас,auto
«Азимут» на рост: LADA заявила о планах выпустить 400 тысяч авто и резко увеличить инвестиции,auto
АВТОВАЗ завершил 2025 год с прибылью,auto
С петербургских стоянок вывезли больше 2 тысяч кубометров снега,auto
Единственную короткую дорогу из Мурино в Бугры ждет ремонт,auto
Новости компаний,auto
Новогодние «подарки» за парковку дойдут до петербургских водителей в конце января. Сервис для заказа такси Drivee и пассажиры со всей России поздравили таксистов с Новым годом и поблагодарили за труд. В Сочи поздравления транслируют на экранах.,auto
Обвал с привилегиями. Как утильсбор исказил итоги авторынка в России,auto
В Ленобласти разбирают мост-гигант через Лугу,auto
На «Госуслугах» появилась возможность проверить легальность такси,auto
"Автоценник рванул вверх. 16 моделей подорожали более чем на 100 тысяч, лидер — на полмиллиона",auto
Toyota зарегистрировала в России товарный знак Wigo,auto
Первый рабочий день года начался с пробок и аварий. Утро не задалось у больших,auto
Рождественская неделя обновила антирекорд: продажи автомобилей в России резко просели,auto
Авторынок России вернулся в 2009-й: почти каждый второй новый автомобиль оказался прошлогодним,auto
Локализация или смерть. Что будет с авторынком России в 2026 году,auto
АВТОВАЗ поднял цены на техобслуживание LADA,auto
Ленинградская область усиливает контроль на дорогах. Рассказываем про рейды,auto
Умер. Подорожал. XCite поднял цены на снятые с производства кроссоверы,auto
Tesla потеряла титул крупнейшего в мире производителя электромобилей. Продажи компании падают второй год подряд,auto
Ценовой шторм на авторынке. Машины уже подорожали на сотни тысяч,auto
Как проехать по Петербургу в Новый год,auto
Петербург заранее встал в 7-балльных пробках,auto
Китайские тягачи Dongfeng вернулись на рынок России,auto
Проезд по ЗСД подорожает для пользователей транспондера,auto
"На АВТОВАЗе рассказали, что будет с ценами на LADA",auto
"Каршеринг под прессом. «Делимобиль» выплатил купоны, но долги и убытки растут",auto
Вечерние пробки в Петербурге начались днем,auto
Центр Петербурга очистят от машин на Новый год,auto
"Противоречат тестам и логике. Забудьте эти 10 «зимних» правил, пока они не привели к аварии",auto
На будущем объезде Мурино и Нового Девяткино открыли мост через Охту,auto
Рынок подержанных мотоциклов в России в ноябре вырос на 65%,auto
Заневский и набережные застряли в пробках перед мостом Александра Невского,auto
"И в минус 40, и в пустыне: в Шушарах запустили серийное производство грузовиков БАЗ",auto
Как перекроют центр Петербурга на Новый год,auto
КАД у Кронштадта будут перекрывать под конец декабря,auto
"Российский авторынок в 2025 году сократился почти на 20%, несмотря на господдержку",auto
В Москве в новогодние праздники парковку сделают бесплатной,auto
"Российские дилеры назвали список автомобилей, оказавшихся в дефиците",auto
Автоматическое продление водительских прав отменяется,auto
Минпромторг предложил отсрочить оплату утильсбора для производителей автомобилей. Но не всех,auto
Пробки в Петербурге выросли до 8 баллов еще до часа пик,auto
Перекроют две полосы. Стали известны сроки ремонта Ладожского моста,auto
Наш проект: Удивительное путешествие. Почему в музей у Балтийского вокзала стоит сходить всей семьей,auto
Сервис для заказа такси Drivee запустил всероссийскую акцию поддержки водителей,auto
Беглов: «Через два года у нас на скорой не останется ни одной машины старше 5 лет»,auto
Новости компаний,auto
Петербург «краснеет» в пробках,auto
«Ъ»: в России хотят продлить бесплатный проезд для электромобилей на платных трассах,auto
На ЗСД предупреждают о предновогодних перекрытиях,auto
Петербург собрал пробки на дорогах перед вечерним часом пик,auto
В России создали «вечную» минеральную пасту для зимнего ремонта дорог,auto
На дорогах Петербурга началась предновогодняя толкучка: пробки не рассасываются даже днем,auto
В Петербурге за год резко сократилась выдача автокредитов,auto
Вопросы — в Снежный штаб. Ленобласть готовится к удару зимы,auto
Вместе со снегом Петербургу намело пробок,auto
"КАД стоит в пробке 10 км, ЗСД — 6 км. В Петербурге выросли 8-балльные заторы",auto
"ЗСД перекрыт на юге, а Невский набрал «десятку». В Петербурге растут пробки",auto
"Невский перекрыт от Садовой, соседние улицы стоят в пробках",auto
Подъезды к КАД на юге Петербурга встали в пробках на километры,auto
"«Как в страшном сне: куда ни свернешь — закрыто». Центр, КАД и ЗСД покраснели пробками",auto
Наш проект: Как подорожание запчастей повлияло на автострахование,auto
Приморское шоссе и Лахтинский проспект ограничат до конца марта,auto
В Петербурге два дня будут перекрывать улицы в центре,auto
"Путин — про утильсбор: «Надеюсь, что эта мера не будет вечной»",auto
Петербуржцев предупреждают о возможных перекрытиях на ЗСД,auto
В 2026 году в Петербурге планируют установить больше сотни новых дорожных камер,auto
Крюк через Московское шоссе. Как предлагают объезжать Ладожский мост во время ремонта,auto
Как идет строительство новой развязки М-11 под Петербургом,auto
"Что делать, если в Госуслугах пришел штраф на проданное авто, и как этого избежать. Объясняет комтранс",auto
"Автостат: регистрации BMW, Mercedes и Audi в России выросли на 160%",auto
Госдума приняла закон о квотах для самозанятых в такси на нелокализованных машинах,auto
Декабрьский ремонт дороги перекроет съезд на развязке КАД у Бронки,auto
Петербургские водители перечислили «социально приемлемые» нарушения ПДД,auto
"Водителям добавят пробок на Синопской набережной, а набережную Смоленки ограничат до мая",auto
Трассу М-11 в Петербурге будут перекрывать в обе стороны,auto
ВС РФ запретил водителям без большого пальца управлять автомобилем с механикой,auto
"Минпромторг предложил вернуть обязательную установку кнопки SOS на машины, ввозимые физлицами",auto
Финские заводы перестраиваются под оборонку. Два предприятия объединились для сборки бронемашин,auto
АВТОВАЗ отзывает более 33 тысяч Lada Granta из-за возможных проблем с рулем,auto
В Петербурге — аномальные 8 баллов. Стоят центр и ЗСД,auto
"Соколов: АВТОВАЗ снизил цены на LADA на 5% в 2025 году, несмотря на сокращение выпуска",auto
Свердловская набережная частично перекрыта из-за аварийного ремонта водопровода,auto
На Беринга срезают забор автостоянки — она оказалась незаконной,auto
Водителей в России хотят обязать соблюдать требования электронных знаков,auto
Электронным знакам — приоритет. Правительство поручило подготовить поправки в ПДД,auto
Автопром России вошёл в структурный кризис: производство автомобилей рухнуло на 22%,auto
Новости компаний,auto
Реконструкция развязки КАД в Кронштадте выходит к финишу: начинают открывать съезды,auto
У станции метро «Рыбацкое» появилась новая перехватывающая парковка,auto
Volkswagen может остановить производство в Германии на фоне финансовых трудностей,auto
Рынок автомобилей в России вернулся к норме после ноябрьского ажиотажа,auto
Как не потерять кучу денег и остаться с правами: топ зимних ошибок водителей,auto
В Петербурге бьются на ЗСД и КАД. На юго-востоке — рекордная пробка,auto
"МВД предложило уравнять бумажные и электронные права, а также СТС, предъявляемые через MAX",auto
"«АвтоВАЗ» отзывает 33 450 автомобилей Lada Granta. Возможно, и ваш тоже",auto
КАД у Кронштадта полностью перекроют дважды за ночь,auto
"В Петербурге протестируют лазурного «Муравья». Он такой тихий, что может работать по ночам",auto
Импорт подержанных автомобилей из ОАЭ в Россию вырос в 21 раз,auto
"Снег, лед и ложь. 10 мифов, которые каждую зиму губят водителей и машины",auto
Проезд по Большому проспекту В. О. и набережной Лейтенанта Шмидта ограничат до января,auto
На развязке КАД с Краснофлотским шоссе закроют съезды,auto
"Импорт подержанных автомобилей из Грузии в РФ вырос в 3,3 раза",auto
Дерзкого «Мустанга» захомутали за опасные маневры во Мге. Он оказался еще и с подвохом,auto
В Москве камеры начали штрафовать за «неправильную» остановку даже без знаков,auto
АВТОВАЗ с января возвращает пятидневку,auto
КАД возле Кронштадта будут полностью перекрывать в обе стороны,auto
Водителям с обычными правами хотят разрешить управлять тяжелыми вездеходами и багги,auto
Импорт подержанных автомобилей из Южной Кореи вырос почти втрое,auto
Необычно плотные пробки выросли в Петербурге средь бела дня,auto
"Российский рынок наводняют подержанные иномарки из Китая: импорт вырос в 2,5 раза",auto
Бывший завод GM в Шушарах вот-вот оживет. Компания AGR набирает первую смену,auto
"Перегородивший КАД самосвал подняли, но пробка еще тянется почти на 5 км",auto
«Письмо счастья» вдогонку. Страховщики предложили информировать нарушителей ПДД об отсутствии полиса ОСАГО,auto
В России предлагают усилить господдержку электротранспорта на фоне падения продаж,auto
"Приморское, Коломяжский, набережная Лейтенанта Шмидта. Где будет не проехать из-за работ",auto
"Solaris пришел к финишу. Правда ли, что бывший завод Hyundai останавливает сборку машин?",auto
На Захарьевскую снова заглянул парковочный рейд. Без «улова» не ушли,auto
Петербургские светофоры научили перекрикивать шум улиц,auto
На развязке ЗСД с Витебским проспектом перекроют съезды,auto
Зимние запреты на парковку в Петербурге начались с рейда. Пока без эвакуатора,auto
В РФ предложили конфисковывать машину за пьяную езду после первого такого нарушения,auto
Трассу М-11 в Петербурге будут перекрывать ночью,auto
"Утильсбор выжег рынок. Ноябрьские продажи не удержались, следующий удар — в январе",auto
"Петербург обошел Москву по числу LADA Iskra, но автомобиль остается редкостью на дорогах Северной столицы",auto
В Петербурге вводят зимние запреты парковки: раз в неделю по ночам,auto
КАД полностью перекроют в обе стороны возле Кронштадта,auto
На путепроводе КАД над Краснофлотским шоссе оставят одну полосу,auto
Новости компаний,auto
Продажи автомобилей и люксовых аксессуаров на маркетплейсах увеличились в разы. На Петербург пришлось 6% от всех ДТП с автомобилями с полисами ОСАГО,auto
"На дамбе закрыли две полосы между Кронштадтом и Горской и ограничили проезд в тоннеле. Разбираемся, будет ли волна «удушения» моторов",auto
Петербуржец за месяц потратил на каршеринг около 200 тысяч,auto
Российский авторынок в ноябре рухнул на 23% после рекордного октября,auto
Просят поделиться едой. Тысячи машин третьи сутки торчат в гигантской пробке на «Байкале»,auto
С оплатой парковки в Петербурге могут быть сложности из-за DDoS-атак,auto
На Северном участке ЗСД ночью закроют движение из-за ДТП,auto
Рост в 600 раз. Почему с 1 декабря утильсбор в РФ станет дороже иномарки,auto
Цветной асфальт впервые появился на трамвайной остановке в Петербурге,auto
Зону платной парковки в центре Петербурга расширили на тысячу с лишним машино-мест,auto
"Власти Ленобласти рассказали, когда центр Выборга могут освободить от машин",auto
Автомобильный завод в Шушарах собираются перезапустить в 2026 году,auto
Правительство утвердило поэтапную отмену скидки в системе «Платон»,auto
